symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"#SDM","8FD493REmVP3bE6TAwTzCeZxDNP7jfG3UtFztE3Tpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.338e-7","","","","","","2026-07-17T08:39:21.378Z",""
"NETANYAHU","EuUVue7wV1XL5SVcm7mtCUTrtRyfm5xt8aWKob8zpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.416e-7","","","","","","2026-07-17T08:40:21.322Z",""
"GOKU","28DG6smsk8J3KKePLqv77mmdEL85YWpGVTgwjVY3pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.628e-7","","","","","","2026-07-17T08:42:03.456Z",""
"BC","HprmQGLA9T4dgcq3vNiUen2sjehjWi2h515broPepump","65","0.060000001","","12.22","","","","","0","0","-77.5","44","0.060000001","0","0","1","0","0","2849.86","3","116.29","116.29","0.723","0.723","36.57","","0","0","1","0","0","-53.66795366795367","","","","","","0.000002249","0.000002849","","","0.00000132","","6.412e-7","2026-07-17T08:43:03.424Z","2026-07-17T08:44:02.505Z","","","2026-07-17T08:44:14.725Z","2026-07-17T08:44:50.502Z",""
"PEPA","9oYUFGhAsB2hpcTK2vH2q5AY7m7iy5Woudgw7ocpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.731e-7","","","","","","2026-07-17T08:43:15.467Z",""
"Bex","58n25huvQCYSRjH6X4YarhEDfkCWm47iDE3X11f6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.681e-7","","","","","","2026-07-17T08:43:33.341Z",""
"BC","HhjoehZszwZQ1YGnqVrtkg4yAgAFjii7RNh7EJuNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.235e-7","","","","","","2026-07-17T08:43:51.363Z",""
"MENSAHOOD","8U5TfoYeUNKxiJvcYXGMfWkyB9zP6A8JeViCQHA5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.101e-7","","","","","","2026-07-17T08:44:27.421Z",""
"pump","5kdtuvJ48wBxkekMjKGWVW52ubZRFXkEh8bkjGPupump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.991e-8","","","","","","2026-07-17T08:44:33.350Z",""
"BC","A4uanUUzd6nStweuV7kiWNQadmEYh3NhM9PVgCBkpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.973e-7","","","","","","2026-07-17T08:45:33.334Z",""
"مكافأة","7oegNpEa7wu21e6dUYJmmFaCeLJfLM16b6hktvaEpump","60","3.901234566","","222.203","","","","","0","0","-13.5","910","3.901234566","0","2","0","0","0","2561.03","4","2281.19","2281.19","0.667","0.667","-3.63","","0","0","1","0","0","-7.965638422491217","","","","","","0.000002959","0.000002561","","","0.000002357","","","2026-07-17T08:45:51.386Z","2026-07-17T08:47:56.502Z","","","2026-07-17T08:51:38.705Z","",""
"BARTSOUT","8szhNBEcxFzZZRA2d2N4h6EPqaEGLoiPsMLE7KUapump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.172e-7","","","","","","2026-07-17T08:46:27.361Z",""
"Solana","9EsFBmTnyCUcBddJ6mdY7CBdDGM2TVCbyXqyrAqRpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.344e-7","","","","","","2026-07-17T08:46:51.361Z",""
"BC","Bx2FQdixmxxZDfJrKEHaqzDM9Cd3Rw45vWDZdfb5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.434e-8","","","","","","2026-07-17T08:49:57.327Z",""
"OP","2tHJUVdWud8yc8nibFJ3S87P2FCCeivzJDCXc7zGpump","65","0.060000001","","12.21","","","","","0","0","-98.5","14","0.060000001","0","0","1","0","0","4956.29","3","2629.4","2629.4","0.593","0.593","137","","0","0","1","0","0","-98.49515738498789","","","","","","0.00000291","0.000004956","","","7.458e-8","","7.458e-8","2026-07-17T08:50:03.317Z","2026-07-17T08:51:02.502Z","","","2026-07-17T08:51:14.712Z","2026-07-17T08:51:14.711Z",""
".01","9yuTM7M7W3jUSmZ7TEVTZseZkzLdhirxEjxu9vbqpump","96","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000533","","","","","","1.592e-7","2026-07-17T08:51:21.342Z","","","","","2026-07-17T08:51:56.875Z",""
"KING","8vTK5KroLH3F5r3tfSTbKvgJg6M7cVBL3a31CLi9pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.456e-7","","","","","","2026-07-17T08:51:57.496Z",""
".01","9DrYafb3apTbdZ4goor6rSADyRBwGbP13EYg9JwLpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.068e-7","","","","","","2026-07-17T08:53:15.322Z",""
"ANSPERM","9k8LEq1vkjUvKTFMrNpU4yhhwGV2TfveTLLCpcL4pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.841e-8","","","","","","2026-07-17T08:53:52.152Z",""
"pump","JAAo4Yua3QZEbhE6mMrQy4kCWhvSApnHbbGH8Wcgpump","63","0.476338399","","65.982","","","","","0","0","-22.3","908","0.476338399","0","3","1","0","0","86764.35","3","13566.2","13566.2","0.647","0.647","2054","","0","0","1","0","0","-94.65652374366067","","","","","","0.00000486","0.00008676","","","0.000004636","","0.000004627","2026-07-17T08:53:52.586Z","2026-07-17T08:54:50.519Z","","","2026-07-17T08:55:56.501Z","2026-07-17T08:57:50.767Z",""
"5","FbPCmf6bodgBL6jP9WaXVDbX9CSwEL6ZeY1aGeR7pump","61","4","","12.203","","","","","48.8","186","-54.7","906","4","0","2","0","0","0","7708.63","3","14723.86","14723.86","0.646","0.646","188","","0","0","1","0","1","-21.445251686559423","","","","","","0.000007334","0.000007708","","","0.000006055","","","2026-07-17T08:53:52.971Z","2026-07-17T08:54:50.525Z","","","2026-07-17T08:55:02.728Z","",""
"NANA","GP18TDpsynXi9Lt1Pp9j33WtofYTf9BGyTMkJYavpump","68","0.197530863","","47.998","","","","","17.4","74","0","904","0.197530863","0","0","1","0","0","2491.39","3","87.23","87.23","0.588","0.588","18.05","","0","0","1","0","0","-40.10437575270976","","","","","","0.000002491","0.000002491","","","0.000001492","","","2026-07-17T08:54:33.348Z","2026-07-17T08:55:32.501Z","","","2026-07-17T08:56:20.499Z","",""
"EVERYTHING","6xGuhM6LfSEPrX2ZFF9xWdhAQAX6u6zNQPEPEiNSpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000218","","","","","","","2026-07-17T08:55:39.738Z","","","","","",""
"5","Gh9UXBmVnh3VeCmN3xnzKBRkEuhop7TMyJW4H5Eepump","61","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002122","","","","","","","2026-07-17T08:55:40.203Z","","","","","",""
"BULLISH","BNP9qZFhydzxj47rKbyooF6C3xmq72DiMZb7ip7Fpump","77","7.88148148","auto","168.675","83.999","9.776","769.412","yes","99.2","832","-57","902","7.88148148","0","0","0","0","0","3692.86","3","1000.55","1000.55","0.737","0.737","11.16","","0","0","1","0","0","27.84398699891657","40.8754848059299","-9.25036589933694","-36.78","41.39","TRAIL_STOP","0.000003333","0.000003692","0.00000469","0.000005201122899034932","0.00000472","0.00000331","","2026-07-17T08:56:15.396Z","2026-07-17T08:57:14.504Z","2026-07-17T08:58:38.503Z","2026-07-17T08:58:48.279Z","2026-07-17T09:00:03.179Z","","2026-07-17T09:11:37.691Z"
"DOUJIN","262XWR7cxbqbgakJUyyfb8CL1WVQwhLUzTqZvcDrpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.192e-7","","","","","","2026-07-17T08:56:27.330Z",""
"BART","4SjNigA56vfnhjPfhMxSkCze4X8cGWTqrWBdfcvgpump","","","","186.003","","","","","0","0","-0.7","908","0.098765431","1","4","0","0","0","2097.53","3","126.6","126.6","0.667","0.667","0.01","","0","0","1","0","0","0","","","","","","","0.000002097","","","0.000002097","","","","2026-07-17T08:56:38.502Z","","","2026-07-17T08:59:44.505Z","",""
"PINK","DFEcv6HDvKeNrgooRSz4gxqtPxm1GhWFGFydBQzHpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.278e-7","","","","","","2026-07-17T08:56:39.326Z",""
"JEWS ","8XvVzALa44jM355tGrqrMhE293avmmn5YRgKxngypump","65","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003217","","","","","","6.477e-7","2026-07-17T08:57:27.311Z","","","","","2026-07-17T08:58:02.709Z",""
"C GAY","8zQDPPMgz5eTBUQ6bq3bL3GweSgeENAsapm8j89ppump","66","0.080000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002763","","","","","","1.988e-7","2026-07-17T08:57:51.411Z","","","","","2026-07-17T08:58:32.764Z",""
"R18","EUbd5XTFYW45d6koBBgxegX4Uregb7jyWdRbczojpump","61","0.197530863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004281","","","","","","5.531e-7","2026-07-17T08:58:27.333Z","","","","","2026-07-17T08:59:50.765Z",""
"at","4LfFM5EYQ3erqCjXKfNfokHZRnvf3m9A5Q4EDZwWpump","69","1.500000001","","","","","","","","","","","1.500000001","0","7","1","0","0","3129.88","3","554.63","554.63","0.6","0.6","36.11","","0","0","1","0","0","","","","","","","0.000003129","0.000003129","","","","","","2026-07-17T08:59:27.449Z","2026-07-17T09:00:26.568Z","","","","",""
"alon","HorJNN17MjNX2q4BctLv2o6kvPTAghZTf3XUBSWfpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.455e-7","","","","","","2026-07-17T08:59:40.599Z",""
"Dollar","B2nXWZtkKdzXs16nXEJWZGeGPrUkEb5JSuV3PakApump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002125","","","","","","","2026-07-17T08:59:51.431Z","","","","","",""
"at","4AjyxpjENN7Dj3C1DKh6tjBbX3HzkHBSi4M9WgG4pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.206e-7","","","","","","2026-07-17T09:00:09.305Z",""
"RISE","6HZwtEptVHpYvG6ebwbi9pg2zcAoMsbeWaLTz7ejpump","92","35.061728394","","","","","","","11.4","308","-81.5","388","35.061728394","0","0","0","0","0","10774.35","3","2851.75","2851.75","1","1","9.8","","0","0","1","0","0","","","","","","","0.00001077","0.00001077","","","","","","2026-07-17T09:00:20.716Z","2026-07-17T09:00:38.505Z","","","","",""
"huscky","59Sditgcde3La8BUC4A8yv4Z3B3R7iFb7KLN46gDpump","","","","","","","","","","","","","13.806910345","0","0","0","0","0","8531.09","3","1976.04","1976.04","1","1","0.02","","0","0","1","0","0","","","","","","","","0.000008531","","","","","","","2026-07-17T09:00:44.497Z","","","","",""
"tst","C5rZn5sthYqK2gga4HgZ5bwmckitbwxFfuT7vRhVpump","68","0.483241852","","","","","","","","","","","0.483241852","0","1","1","0","0","7282.71","3","439.99","439.99","0.708","0.708","30.68","","0","0","1","0","0","","","","","","","0.000007282","0.000007282","","","","","","2026-07-17T09:01:03.319Z","2026-07-17T09:02:08.497Z","","","","",""
"C GAY","FCQr8fkkHZwPpWY6rL65FwWW5XycuP6k3QQBgk6apump","61","0.080000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002649","","","","","","","2026-07-17T09:01:09.323Z","","","","","",""
"R18","66XXF9KTirdLnwhakxqqc8yyiCze1Ad6WCEfbwLpump","61","0.296296295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002112","","","","","","","2026-07-17T09:01:15.384Z","","","","","",""
"at","FPHpdb2moMwNzErxCCmMua3n3NVsoJEaXFM65XQVpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.783e-7","","","","","","2026-07-17T09:01:21.396Z",""
"iwnd","3UyJN2DBwdwwEVVzR55bCYqbZzEhTwsGSihGXcUJpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.488e-7","","","","","","2026-07-17T09:01:51.373Z",""
"at","3BNZ2yBe9XiZMAAqubxvW6bZsAoM9DCqTCqpFEDmpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.673e-7","","","","","","2026-07-17T09:02:03.353Z",""
"RAKA","GZP8uBED845nexgGfZo3LRvcN5oMreC23ic4tEASpump","85","2.962962961","","","","","","","","","","","2.962962961","0","0","1","0","0","3043.58","4","971.41","971.41","0.789","0.789","21","","0","0","1","0","0","","","","","","","0.000003074","0.000003043","","","","","","2026-07-17T09:02:15.373Z","2026-07-17T09:04:14.716Z","","","","",""
"vibe shift","Y7bbXqmAfPQuu8GELW5wwT3f6a61kmtFmmx9n8spump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.934e-7","","","","","","2026-07-17T09:02:27.338Z",""
"猴子币","3896JtCMnJp8UREX13EGXH82mEzrUnt8ZKNLThYRpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002255","","","","","","","2026-07-17T09:02:39.398Z","","","","","",""
"vat","GTZyhH5pDjppwmgBrQ186W5fP93sfYYM1ML5QcFCpump","66","0.098765431","","48.243","","","","","61.8","10","-89.1","170","0.098765431","0","0","1","0","0","6819.54","3","308.01","308.01","0.706","0.706","225","","0","0","1","0","0","-50.740577797330985","","","","","","0.000003642","0.000006819","","","0.000003359","","0.000001207","2026-07-17T09:02:51.328Z","2026-07-17T09:03:56.498Z","","","2026-07-17T09:04:44.741Z","2026-07-17T09:06:44.727Z",""
"BOT ","5nZWUnEn4jB4nNUpZfScUH6wJQoCdZxvMfA3emqPpump","61","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000127","","","","","","0.00000127","2026-07-17T09:03:03.411Z","","","","","2026-07-17T09:06:56.749Z",""
"RAKA","DkonLuNR6NN3dgAK8NXrBPJdLevVgLR31EWQhdXNpump","89","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000306","","","","","","","2026-07-17T09:03:39.389Z","","","","","",""
"prosper","2mntKiZvh2D24DyDQb6D1D3PR3JYxMuBGrER4EAspump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.041e-7","","","","","","2026-07-17T09:04:09.311Z",""
"猴子币","J8NCZwDAGCwXdpxRziAPdJhT5nRxhDeivCCWooWVpump","63","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006209","","","","","","","2026-07-17T09:04:39.315Z","","","","","",""
"RAKA","FXzDt9jqnXuThCrsXsQhNoEvxDFh4NAQrMxJfpqPpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.872e-8","","","","","","2026-07-17T09:05:15.385Z",""
"ANSPERM","42tGvNZJGFowdPsTC42x5k1jA3VaqSJhXcv95X6Rpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.155e-8","","","","","","2026-07-17T09:06:03.426Z",""
"DONTMISSOU","BCE9yoZqfYkKKpuWgiZZiKCRQ4cUa85CokGGdc8Npump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.106e-7","","","","","","2026-07-17T09:06:15.691Z",""
"MAYHEM","HQy9JnpSRCoed1w2YmVhVrCBGPCxf4gzkM561kHApump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.227e-7","","","","","","2026-07-17T09:06:33.311Z",""
"5","95d8goKEdzY7zdmmwyMkgyfSYzWsBxHaChFJKmH2pump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002109","","","","","","","2026-07-17T09:06:45.340Z","","","","","",""
"Ivy","4RTfNQMYrmwgJusXW4YyVDtSi5BgCrr5E56SBrfeMMUb","60","3.950617282","","12.005","","","","","","","","","3.950617282","0","2","0","0","0","11180.75","3","12485.17","12485.17","0.549","0.549","319","","0","0","1","0","1","-30.518783542039348","","","","","","0.000008927","0.00001118","","","0.000007768","","","2026-07-17T09:06:57.311Z","2026-07-17T09:07:56.496Z","","","2026-07-17T09:08:08.501Z","",""
"BURNHAM","BF4eCnbdVjM9zMHFUVzCpsinyyvqQFgwuh2yYYmTpump","79","9","","","","","","","","","","","9","0","0","0","0","0","2181.07","3","2511.69","2511.69","0.6","0.6","-38.06","","0","0","1","0","0","","","","","","","0.000002181","0.000002181","","","","","0.000002083","2026-07-17T09:08:27.623Z","2026-07-17T09:09:26.497Z","","","","2026-07-17T09:10:44.712Z",""
"HLK","JDRnvo2yWTXKKpxLysJbqaMNxXNiLaPqcuPnd4ucpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.621e-7","","","","","","2026-07-17T09:08:45.310Z",""
"ゴジラ","89BmH4DSgB8Xh8VLiVya3RH83tS1KnWDVSwPQD3Zpump","69","4.345679011","auto","114.463","0.029","17.46","128.481","yes","","","","","4.345679011","0","0","0","0","0","5524.78","3","12797.91","12797.91","0.587","0.587","102","","0","0","1","0","1","-8.870383779869652","5.488335357688707","-13.611665298225601","-14.69","0","STOP_LOSS","0.000005449","0.000005524","0.000005524","0.000005827175645158724","0.000005034","0.000004537","","2026-07-17T09:08:51.333Z","2026-07-17T09:10:08.711Z","2026-07-17T09:10:08.740Z","2026-07-17T09:10:26.200Z","2026-07-17T09:12:03.174Z","","2026-07-17T09:12:34.681Z"
"Alon","2qy3b9fwbFQ6GTCsZghp3S92pr8DYx4yxFrUAxGQpump","61","0.059259258","","","","","","","","","","","0.059259258","0","1","1","0","0","2962.89","3","16.41","16.41","0.571","0.571","41.61","","0","0","1","0","0","","","","","","","0.000002962","0.000002962","","","","","","2026-07-17T09:09:27.312Z","2026-07-17T09:10:26.513Z","","","","",""
"Ivy","Fh7xNXPbAzwZtuScYfqE7mN37TzLfp4ooRhgCaQFpump","63","3","","","","","","","","","","","3","0","0","0","0","0","2180.63","3","656.56","656.56","0.571","0.571","-13.53","","0","0","1","0","0","","","","","","","0.00000218","0.00000218","","","","","","2026-07-17T09:09:45.383Z","2026-07-17T09:10:44.495Z","","","","",""
"REM","BaXkKkoq6AtS2Yx8W4seVC4qoSKPuScrzHsUMPffpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.506e-7","","","","","","2026-07-17T09:09:51.339Z",""
"WIF","EC1fZBQuNa7jGDCE5LXtXvuvHxzfbJdhGzxXQTjMpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000218","","","","","","","2026-07-17T09:10:03.394Z","","","","","",""
"REM","7xysBYQHAv26UN7qK4J8u9HxFvbfHaDkgA9PVf8Wpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.885e-7","","","","","","2026-07-17T09:10:45.330Z",""
"CRABCAT","23s15mY3eqrCuiKXi2oWUKmk3aJFLBB5MHjEDyoipump","68","0.250000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002118","","","","","","0.000001186","2026-07-17T09:11:51.440Z","","","","","2026-07-17T09:12:32.715Z",""
"REM","DYf64EgkWg5ZV6Pe4PuT878wysS9nnAojTtyxAB3pump","75","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005976","","","","","","","2026-07-17T09:12:03.379Z","","","","","",""
"ANSPERM","8QeCcXteF1oXnxQEr1XG73kU1zpdfayqynpFtfcfpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.855e-8","","","","","","2026-07-17T09:12:21.732Z",""
