symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,peaked_after_exit,peak_after_exit_s,drag_at_ready,upside_from_ready,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"NOVA","6kC3LN4cWAnCFieNuKLJZaPsRWAnrfZm2urWG4ompump","59","0.180028128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003662","","","","","","","2026-07-31T11:13:23.348Z","","","","","",""
"Pump.w","6xopJ1PiHXWJo6iGVv5UcbzqVrccs2aLF4XsAFhdpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.244e-7","","","","","","2026-07-31T11:13:47.365Z",""
"SNWIFHAT","51uQzLdi5iiwjQJbC34JbWLJRuNhtdTVQMNAq6R4pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.305e-7","","","","","","2026-07-31T11:14:11.378Z",""
"DUMP","t5Df1i5RFt7dyJ82zWcXSBC3VzzvD9qBVaXpZhspump","87","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007797","","","","","","8.88e-7","2026-07-31T11:14:35.352Z","","","","","2026-07-31T11:15:11.437Z",""
"NOVA","C2KPENFTQBGYzkoEW5juacr4Z4TJ2dka66yKaaJjpump","59","0.300046881","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000154","","","","","","","2026-07-31T11:14:41.346Z","","","","","",""
".sol","EK9NA62eDrfnDxNApBMnY2upkSx9ayfNQ3AEeWpKpump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002253","","","","","","","2026-07-31T11:14:47.429Z","","","","","",""
"GUTCHU","H7dtUuAuR6gU4GQpky8bm1YpMrUVH846yQbdg693pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.837e-8","","","","","","2026-07-31T11:14:53.351Z",""
"Pump.w","FCgQiSa821Utj71tUTsevZC8qkxfNJobGJAnDKoTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.196e-7","","","","","","2026-07-31T11:15:05.453Z",""
"shark","2vvyG7XJ69hqSoyat3uovgDnTNWAxZvPGdd8yEr7pump","71","5.00078137","","","","","","","0","90","-26.9","","","0","0","910","5.00078137","0","0","0","0","0","2816.25","3","376.31","376.31","0.75","0.75","0.57","","0","0","1","0","0","","","","","","","0.000002816","0.000002816","","","","","","2026-07-31T11:15:11.398Z","2026-07-31T11:16:11.128Z","","","","",""
"BOP","HQT8Zfe6imEZ929eCTRBCdKbbJhLWBPb3FpbPAqupump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.767e-8","","","","","","2026-07-31T11:15:29.333Z",""
"SNOW","3tBccyTwQEtsF4hJ4inZGpLfajhDmH7FJPKch97opump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.461e-8","","","","","","2026-07-31T11:15:47.367Z",""
"RICKROLL","8exLKvoCGhNxoesF8TVhLtTPBdzR8aSigSKTbzkWpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002159","","","","","","","2026-07-31T11:15:47.380Z","","","","","",""
"FOID","ECPYbyCZjakmT9eQoNcp3RCinu2Ffiq4dkykmXJNpump","60","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002683","","","","","","","2026-07-31T11:16:05.334Z","","","","","",""
"BOOBY","AAGZH2tfbb8DrC74ET6fpVtdbYamAmgrb8WxfdXydZpA","58","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002056","","","","","","","2026-07-31T11:16:41.340Z","","","","","",""
"BCAT","9TjQyUjzDESpdhPzCrLaDNndSqMiBvbAo2FRGVDKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.07e-8","","","","","","2026-07-31T11:16:41.374Z",""
"genug","CUkVUMvXKF2hpnLLYeKBZnywBevSSnCd4cPy4YmUpump","82","0.059259258","","","","","","","0.2","436","0","","","0","0.2","906","0.059259258","1","6","1","0","0","5052.4","3","125.38","125.38","0.556","0.556","145","","0","0","1","0","0","","","","","","","0.000005056","0.000005052","","","","","","2026-07-31T11:16:41.397Z","2026-07-31T11:18:35.375Z","","","","",""
"EmperorKekius","9UVvsjbgBXZMNPZGPcC3BDXzgeMbM8u5yDrgoDEEeFV2","70","4.93827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002056","","","","","","","2026-07-31T11:16:53.345Z","","","","","",""
"TEDDY","CEwH3APnMEy6Rzj2yKL5P8jDSz4saQTYraYNkb4Cpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.363e-8","","","","","","2026-07-31T11:17:29.384Z",""
"ok","BftADUaRujgLjCJUDvncgMYKvh5x9TnnoiEK1yKypump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.909e-7","","","","","","2026-07-31T11:17:47.340Z",""
"MILO","59TBegGFuHfP3GhCHVPSjbPMPcD8Y9RG2jvTdz3Epump","67","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005672","","","","","","","2026-07-31T11:17:53.406Z","","","","","",""
"Chesire","UAhCYq5LiYms9QLFH8FKrHGNTnEqUqGzRT39jXtpump","60","2.4691358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004036","","","","","","","2026-07-31T11:17:53.447Z","","","","","",""
"Stanley","uVULNLhGYKtWYdJ4QHQWnByBAzmKXJfZsfLyd5Dpump","73","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002474","","","","","","","2026-07-31T11:18:05.358Z","","","","","",""
"SAVPIL","8LAkx9Y5gCeX7C5dHszeJXyd3eJuHpGbKgz7ju19pump","62","0.246913578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001498","","","","","","1.846e-7","2026-07-31T11:18:41.359Z","","","","","2026-07-31T11:19:23.327Z",""
"$AGAMI","9N34PoBXdfDynSaBT8up7xTZzGpCJi2V58z7Kjpcpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.829e-7","","","","","","2026-07-31T11:18:59.337Z",""
"FENRIR","4vMUF4pSFK9moUNRSwSs1dfWWKQ6fpVeddX6gtXjFm1B","63","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002168","","","","","","","2026-07-31T11:19:05.407Z","","","","","",""
"Tokin","GNG54jLv7XnZjBPw7FaeFxZf28ZXaGJt7ye17LsPpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.043e-7","","","","","","2026-07-31T11:19:05.419Z",""
"D","9xDCTCnHFA3hzFDgxWUx8yyUQEMGFHCbgv4otFc1pump","56","0.098765431","","","","","","","","","","","","","","","0.098765431","0","4","1","0","0","3121.34","3","68.31","68.31","0.565","0.565","50.77","","0","0","1","0","0","","","","","","","0.000001266","0.000003121","","","","","","2026-07-31T11:19:17.378Z","2026-07-31T11:20:59.192Z","","","","",""
"Rise","2NFP7HcmLA92TzPf9rsQeKgbjuKMQHK737Afc1X6pump","65","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002098","","","","","","0.000001138","2026-07-31T11:19:47.359Z","","","","","2026-07-31T11:20:23.351Z",""
"Cheshire","9ydNVWrtYWHysJjn4872v7Rv6VddCqGsDAoESjsNpump","55","2.4691358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000281","","","","","","","2026-07-31T11:19:47.366Z","","","","","",""
"REPAINT","GYe9d7sjyJmZ5LFrgW5AwXwRiEYmvR4nZCpHdVGkpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.429e-7","","","","","","2026-07-31T11:20:11.355Z",""
"VOLSPE","3rZRYahTxupSwhLQhfjZ9A5TPRV1K43JpGp26J8Qpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.128e-7","","","","","","2026-07-31T11:20:17.342Z",""
"$GCO","4qHXZcWszeS3fjxKRJrjjkCPTKijmh3ZD48zv6uBpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.927e-8","","","","","","2026-07-31T11:20:35.356Z",""
"Chesire","6nKGAxEQFdrsBp6BimfUgb5i69bpMnsUfQ2R3jvzpump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002128","","","","","","","2026-07-31T11:20:35.374Z","","","","","",""
"ALLAHUAKBAR","7ctpUGpCKvBQNrqTpPdo1cWUyiDeiSzsY5gbURNfpump","58","3","","53.758","","","","","","","","","","","","","3","0","1","0","0","0","5827.24","3","12882.67","12882.67","0.628","0.628","134","","0","0","1","0","1","16.32057662605114","","","","","","0.000005286","0.000005827","","","0.000006778","","","2026-07-31T11:20:41.342Z","2026-07-31T11:21:47.371Z","","","2026-07-31T11:22:41.129Z","",""
"SNOW","5eCm1Y8YCoGYrB2jp5HuCzjjnAkZNnuVXw9Kh3Mvpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.137e-7","","","","","","2026-07-31T11:20:41.363Z",""
"PHC","7ErPQaaA5xcN3mMPEc4PPN6wx9QLKQh8fTgZVEKGpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001201","","","","","","2026-07-31T11:20:53.351Z",""
"Synergy","8595DhySMs1JMFt2X5jV3TuR79MDXsWTixDJBXi9pump","73","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002057","","","","","","","2026-07-31T11:21:05.342Z","","","","","",""
"OCELOTS","C8kNK3s6RDSHe36Zz1WTqVo5Dq1vGkrG4xmkFNQ3pump","60","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000071","","","","","","","2026-07-31T11:21:11.490Z","","","","","",""
"catbag","7SkrF5iYxij5LrJxtsHh5W3jtJmZyHcu1pSLBHgupump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002074","","","","","","","2026-07-31T11:21:29.371Z","","","","","",""
"trenchcat","8bumxLc5uaqFXszHoGvY7ZVt2yA2xWswS9c6srFJpump","63","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002154","","","","","","","2026-07-31T11:21:41.378Z","","","","","",""
"KCAT","DMyriJptBjM7gDmYBBBX1Dg499FmtuFemax9MKoBpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002058","","","","","","","2026-07-31T11:21:53.367Z","","","","","",""
"NAZIKITTY","H1ML6CdQVrG7wabAmyp3GRP5CuoLuWdFBTwXuDgtpump","63","0.98765432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001338","","","","","","9.739e-7","2026-07-31T11:21:59.342Z","","","","","2026-07-31T11:22:35.344Z",""
"KEYCAT","ALVyYjzhMCXmeq8ubusieL2Yq1hYiA21iVMfSmxSpump","63","3","","","","","","","0","0","-4.7","","","0","0","912","3","0","0","0","0","0","2161.52","3","555.17","555.17","0.6","0.6","-13.21","","0","0","1","0","0","","","","","","","0.000002161","0.000002161","","","","","","2026-07-31T11:21:59.349Z","2026-07-31T11:22:59.210Z","","","","",""
"OCELOTS","CvzbhyppzhuRiaxsdCDr5U8Qbt2FAtT4voFawXKLFgJc","60","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002072","","","","","","","2026-07-31T11:22:23.355Z","","","","","",""
"Shitter","AWJCtkFd6axzPqhFgLdWKWRX86Nkfp5FwoaoWCu5pump","61","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002155","","","","","","","2026-07-31T11:23:11.364Z","","","","","",""
"trump","BuwjSCFosnXs8qbuSWiR6eWYn5diNnnXmAYESaudpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.931e-8","","","","","","2026-07-31T11:23:47.402Z",""
"red","H1Lv3WhpHY8L4K9DnzwyKwL1WmTZRk9V3YZA4NBBpump","67","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003254","","","","","","","2026-07-31T11:23:53.359Z","","","","","",""
"Shitpocalypse","DoasooKGwyjKJ4Wp4CXk642fXZpjBog5ef7DnrN7pump","58","3.950617282","","","","","","","","","","","","","","","3.950617282","0","3","0","0","0","9462.61","3","12394.35","12394.35","0.627","0.627","259","","0","0","1","0","1","","","","","","","0.000005954","0.000009462","","","","","","2026-07-31T11:23:53.403Z","2026-07-31T11:24:59.154Z","","","","",""
"SHISHAMO","8zRxR66abRrgeLJWf81SKNgFYyqq66ydC54ftznwpump","75","6.913580245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003498","","","","","","","2026-07-31T11:23:59.360Z","","","","","",""
"SHISA","5uVz7f9UTfewayEoEzsQaSzQUBm7rSx5sNwTncs2pump","63","2.962962961","","","","","","","15.9","436","-13.6","","","10","5.4","906","2.962962961","0","0","0","0","0","2638.59","3","291.23","291.23","1","1","6.17","","0","0","1","0","0","","","","","","","0.000002901","0.000002638","","","","","","2026-07-31T11:25:05.123Z","2026-07-31T11:24:35.118Z","","","","",""
"CASR","5R9UYF3NvF5H4TtezMcidxpurKYmCUuL3xz5V7JVpump","57","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002059","","","","","","","2026-07-31T11:24:35.360Z","","","","","",""
"Apoocalypse","8a7f2waG7PAaqSBzAM4P332T73vm3XFsU35sjEAopump","57","1.97530864","","","","","","","","","","","","","","","1.97530864","0","0","0","0","0","2070.83","4","1904.34","1904.34","0.684","0.684","-11.5","","0","0","1","0","0","","","","","","","0.000002359","0.00000207","","","","","","2026-07-31T11:24:53.330Z","2026-07-31T11:26:53.208Z","","","","",""
"Poopocalypse","HV8ikvN1QxgtR9DqPxxUHWmAATVsyeDSf4H6iutopump","55","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002337","","","","","","","2026-07-31T11:24:59.331Z","","","","","",""
"GTA","8dV83ssF6fvW5N9bP9hjsD6w6ZENJuGaVpZSMfNipump","64","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002153","","","","","","","2026-07-31T11:25:05.454Z","","","","","",""
"Null","8bghstePhNvgTEsjH5byHKBBTnp91xTjK8ffLRqjpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.382e-7","","","","","","2026-07-31T11:25:05.639Z",""
"GTA$","5ys4DXZwZdEryq51nQnjzw3n5BYcoRsVkAAe7wBMpump","62","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000216","","","","","","","2026-07-31T11:25:29.356Z","","","","","",""
"Brisa","Btxj7T34JXBQhaFz4vzX23dQJreD8yp8ey5xkuicpump","63","3","","","","","","","22.6","418","-77.3","","","19","3","728","3","0","0","0","0","0","8050.36","3","10175.02","10175.02","0.6","0.6","223","","0","0","1","0","1","","","","","","","0.000007731","0.00000805","","","","","","2026-07-31T11:26:53.353Z","2026-07-31T11:27:53.117Z","","","","",""
"AAIF","GVwpieiTAYnqNzBDKbL4nz8FyWcKXtuQb9CDPnjYpump","63","2.962962961","","","","","","","0","0","0","","","0","0","910","2.962962961","0","0","0","0","0","2772.14","4","470.56","470.56","0.75","0.75","11.49","","0","0","1","0","0","","","","","","","0.000002831","0.000002772","","","","","","2026-07-31T11:27:11.333Z","2026-07-31T11:29:11.428Z","","","","",""
"BBCBLUE","45HBjF273916ty5LBMDbJpd5ENRCmuRUj9fSHp5Tpump","69","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001053","","","","","","","2026-07-31T11:27:23.368Z","","","","","",""
"green","8CyGsQge1Vn4tiiZGjHxdTWHFDQdf9YcKEb6eVPYpump","63","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000318","","","","","","","2026-07-31T11:27:23.413Z","","","","","",""
"GanstaCat","7fYGScpRKRNYzF48GMAY2sddmg3otgTL67FA3KFNpump","91","29.629629628","","","","","","","0","0","-74.7","","","0","0","208","29.629629628","0","0","0","0","0","8136.45","3","2185.91","2185.91","0.556","0.556","-0.01","","0","0","1","0","0","","","","","","","0.000008136","0.000008136","","","","","","2026-07-31T11:28:23.440Z","2026-07-31T11:29:23.112Z","","","","",""
"lod","Ck1xuyibnFRdtsYxNQ29nZtNbwxbALuf1Z7k2GcFpump","61","0.059259258","","11.99","","","","","0","0","-75.1","","","","","10","0.059259258","0","1","1","0","0","15892.54","3","86.53","86.53","0.65","0.65","669","","0","0","1","0","0","-75.05349276274387","","","","","","0.000005377","0.00001589","","","0.000003964","","","2026-07-31T11:28:41.340Z","2026-07-31T11:29:41.136Z","","","2026-07-31T11:29:53.126Z","",""
"BLAMON","9VmAyjisCmg2336V2mpnUjhp5ZwM1LGNLyG8iJpnpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.195e-7","","","","","","2026-07-31T11:28:47.328Z",""
"ASIAN","BjjQd7BN62Kap26vEpTBurH373sEe5RQHifVkbVcpump","67","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001605","","","","","","","2026-07-31T11:28:53.344Z","","","","","",""
"mousecat","66xMDvsYiM1JM6xetWHpegJCtWWasriKhV2BwDKkpump","61","2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002153","","","","","","","2026-07-31T11:28:59.408Z","","","","","",""
"CULTURE","DxSWmmScV9tEVyq6UD29D7ocmsy9Z4FZbDFcyChgbonk","63","2.9625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002073","","","","","","","2026-07-31T11:29:11.930Z","","","","","",""
"RCOIN","FXqGHDJFkRRoXE8vEPQE3YmEb2TJhZx1NF9t87Acpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2e-7","","","","","","2026-07-31T11:29:17.342Z",""
"Pump.w","FgkWt93NcnY6HcqBvZK1vobbopcsdzPqzxuDhTfcpump","69","1.000156273","","","","","","","0","0","-0.2","","","0","0","904","1.000156273","0","3","1","0","0","3873.61","3","390.9","390.9","0.667","0.667","76.17","","0","0","1","0","0","","","","","","","0.000003873","0.000003873","","","","","","2026-07-31T11:29:17.347Z","2026-07-31T11:30:17.136Z","","","","",""
"PAYBOX","7EVAjTW4wXTra7VbyRd5cmVF7cfXB4YWBmc9LivRpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.606e-7","","","","","","2026-07-31T11:29:35.350Z",""
"X","DuQn9jbYJHCh9VaSYQVpzUGJuBqDLaVhExzWrL7Zpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.829e-7","","","","","","2026-07-31T11:29:47.339Z",""
"2v2","BXT9nLAiRW2ogB62afw7dJbtC6z577LPAxUScTUapump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002059","","","","","","","2026-07-31T11:30:11.368Z","","","","","",""
"CHESTNUT","FQkYK9vGmapVpfL8vF3U7uwcFGvCxmarAvH2afCVpump","66","3.85185185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002091","","","","","","","2026-07-31T11:30:11.382Z","","","","","",""
"ASIAN","8Uqns5XqEcHLGyMJMAHg9A2wt5ydXrD5KHxogkespump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.492e-7","","","","","","2026-07-31T11:30:35.422Z",""
"CNUT","9WUs13DiqadT1QZY5UHF39UsWGpsuoXPuzsb4feHpump","57","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000575","","","","","","","2026-07-31T11:30:35.441Z","","","","","",""
"cross","7qzmgs9YZtLBsjacKCrfwstABJV3t8LH9Mu9GUiVpump","60","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002154","","","","","","","2026-07-31T11:30:41.344Z","","","","","",""
"mcoin ","FZ3ooY9HLi2SXytDNAPV5nbZ4d7zCG21uan4o49epump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.399e-7","","","","","","2026-07-31T11:31:05.423Z",""
"jellopug","2JhRQkysN2G9gGx8G2wHRBXWXbBMMUvz9yAjwM8Xpump","56","4","","","","","","","","","","","","","","","4","0","5","0","0","0","18148.71","3","21051.04","21051.04","0.591","0.591","587","","0","0","1","0","1","","","","","","","0.00001201","0.00001814","","","","","","2026-07-31T11:31:35.403Z","2026-07-31T11:32:53.374Z","","","","",""
"mcoin ","BgwFaix1QnGWqYmnpX9NvrXHh4Lup9N9D9TUaALNpump","71","1.000156273","","","","","","","0","0","0","","","0","0","908","1.000156273","0","2","1","0","0","4180.19","3","306.14","306.14","0.714","0.714","90.3","","0","0","1","0","0","","","","","","","0.00000418","0.00000418","","","","","","2026-07-31T11:31:53.342Z","2026-07-31T11:32:53.118Z","","","","",""
"Yassine","paNG5uEbYKJRVm4gnz6xQtT2V1BcToKufqEHmuVpump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002159","","","","","","","2026-07-31T11:31:59.378Z","","","","","",""
"cookcat","HF2AQ6AFKd9rTLYZ1FA1nAuo6L71SnFiAUoP2xA8pump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002179","","","","","","","2026-07-31T11:32:17.408Z","","","","","",""
"puggy","66uKuWurvFHUaDUj3A4TG2WsMgT7Ye74AxKAWcLamWZR","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002093","","","","","","","2026-07-31T11:32:23.517Z","","","","","",""
"meme","Gk6SJFpVo3jaWGV2gBQFuDu8u4FCdqooAc7Bg9kWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.739e-7","","","","","","2026-07-31T11:32:41.323Z",""
"PEANUT","Fjx5fminvFVi9qcaENJ41C7SyctrHRYESzqmn8M5pump","59","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002215","","","","","","","2026-07-31T11:32:53.406Z","","","","","",""
"meme","8x2B2zdfGasLytwUPm4mMRkCyqdyA3FzkhtFudAVpump","68","1.000156273","","","","","","","0","0","-0.1","","","0","0","910","1.000156273","0","4","1","0","0","3211.97","3","260.37","260.37","0.667","0.667","46.22","","0","0","1","0","0","","","","","","","0.000003211","0.000003211","","","","","","2026-07-31T11:33:05.388Z","2026-07-31T11:34:11.185Z","","","","",""
"PEANUT","SpKUjaTTWjLiS6KWN17uWgG24pZihb76E2Ns94vpump","56","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002159","","","","","","","2026-07-31T11:33:05.406Z","","","","","",""
"TRUMP","8WKsU7MksATSK8hxxxzPeCVfa9X4k3Lc3erS1Bacpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.867e-8","","","","","","2026-07-31T11:33:17.342Z",""
"PNUT","4BvqnGpNfaEuwJ7qu6Fv1rvjGp12Uvk6XmkBraLfTqqW","57","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002153","","","","","","","2026-07-31T11:33:23.325Z","","","","","",""
"mcoin ","3aHv3sQLjfLvLRV5WHGWyTwaFQuckRkaBXsqtdRdpump","67","1.000156273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001563","","","","","","","2026-07-31T11:33:35.395Z","","","","","",""
"mcoin ","6uZi1XoTEWW1NUacShU7cPq9AgomBWTnAdtZdhyjpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.665e-7","","","","","","2026-07-31T11:33:53.464Z",""
"ABGBRASIL","J2P1gVmBPo5U2KHtLQ76Q1wtFBPqX8rZxhJXvtZpump","65","0.069135801","","","","","","","0","0","-80.2","","","0","0","408","0.069135801","2","21","1","0","0","5215.56","3","89.38","89.38","0.571","0.571","152","","0","0","1","0","0","","","","","","","0.000003186","0.000005215","","","","","","2026-07-31T11:34:47.406Z","2026-07-31T11:35:53.167Z","","","","",""
"HUSHCAT","9iHr5EL7B5VbdXVZQCcZHkb4BJWkEJF9xEJQS8Vepump","63","3","","","","","","","0","0","-0.2","","","0","0","904","3","0","0","0","0","0","2059.22","4","1450.51","1450.51","0.568","0.568","-17.24","","0","0","1","0","0","","","","","","","0.000002061","0.000002059","","","","","","2026-07-31T11:34:47.435Z","2026-07-31T11:36:47.347Z","","","","",""
"ansem","6QLJGuMWSJD6HKDoh97GRj2VrpYaVkiikPr3zFX2pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.78e-7","","","","","","2026-07-31T11:34:53.346Z",""
"pancake","DfDiwJJ1p1usUmcanyGaWGfDSiZfX4EGCA8iDG86b918","57","3.950617282","","30.243","","","","","","","","","","","","","3.950617282","0","4","0","0","0","6543.76","3","13562.03","13562.03","0.572","0.572","148","","0","0","1","0","1","-31.896683478526665","","","","","","0.000005395","0.000006543","","","0.000004456","","","2026-07-31T11:34:53.396Z","2026-07-31T11:35:53.124Z","","","2026-07-31T11:36:23.367Z","",""
"puggy","4N6Nh1x2HvDmLjLNLerkjLex2ZHzKxoHmrer3vGQpump","68","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002158","","","","","","","2026-07-31T11:35:11.352Z","","","","","",""
"Kekius","6YUtNFq1BaGNRoZT6uzLMTmU5eXo3SxcUHg8io1spump","60","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002158","","","","","","","2026-07-31T11:35:17.332Z","","","","","",""
