symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,peaked_after_exit,peak_after_exit_s,drag_at_ready,upside_from_ready,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"WB","FwfnLq7zyRJ1mNTsRMtiy7GzoR6ii7So7Kucoz7Ypump","61","1.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003535","","","","","","","2026-07-24T21:30:07.220Z","","","","","",""
"buuuuuuull","mrFztEEKWLYbxoRcjzqY3teoUcmGBkdBaNnPVjspump","65","3.35802469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002187","","","","","","","2026-07-24T21:30:07.280Z","","","","","",""
"Worthless","3idoLHxYEKLzJa27xGW2keDzwsuhyhf94H4K7mjJpump","56","1.875733332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002085","","","","","","","2026-07-24T21:31:07.178Z","","","","","",""
"LIBARA","2gLxzdxtpUrq4X9Qf6pepY21QBMJ3KnJdMquBRmHpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.653e-7","","","","","","2026-07-24T21:31:07.274Z",""
"Synergy","EaEBFJkVyRiKfA3BrdzCYAXpuk2rQeLUTZgjgMNqpump","98","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007087","","","","","","","2026-07-24T21:31:07.310Z","","","","","",""
"WB","Dq4aSofsKF23JimfnZWfscECzhR11AunytL66Vqxpump","68","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000268","","","","","","","2026-07-24T21:31:07.344Z","","","","","",""
"choco ","9GbAuyqWko1G8XUBPcePzHSKgiWaRfXuYGZAKpwbpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.954e-8","","","","","","2026-07-24T21:32:07.178Z",""
"HPH","F6kwSPeqCxqEJefsv8HWZivSQzLy5zZqrTiJho65pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.464e-9","","","","","","2026-07-24T21:32:07.221Z",""
"buuuuuuull","DNhXrCE36sy1wTbYonTNGEttS2sr1d9geEvmhoaRpump","65","3.35802469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002096","","","","","","","2026-07-24T21:32:07.253Z","","","","","",""
"Wolf","2L1HaEJY8ADdfG64BMkhAYyzMm6CKc4eYzoGRqd2pump","56","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002068","","","","","","","2026-07-24T21:32:07.290Z","","","","","",""
"WB","DyTabkp56bNtfEm47ub26FzdR3KL5EnwUeHAkQi8pump","68","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001562","","","","","","","2026-07-24T21:33:07.214Z","","","","","",""
"FALL","B8HKngwJQVQ9qHqb1wT4wTVP4sKGwY5J9tvs7R5apump","62","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001132","","","","","","","2026-07-24T21:33:07.271Z","","","","","",""
"choco ","B1hwChitA9D7gFDtZua6FvsgsKVWkDectfDPH1u2pump","66","0.500000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001531","","","","","","","2026-07-24T21:33:07.292Z","","","","","",""
"M2BMW","2tk1Nv5YNLtSDwJk6pG1AYLBuYEwZQBh1J1fkqJBpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.668e-7","","","","","","2026-07-24T21:33:07.324Z",""
"BULLPROOF","HmLz6ZT1QYo2E3six5j4H727FHEcgqGgvDXUABNnpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.305e-7","","","","","","2026-07-24T21:34:07.175Z",""
"buuuuuuull","CNvqxBWC1zPs3z7ziAQhA2tJFittY7cea2wJcQdJpump","65","3.35802469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002099","","","","","","","2026-07-24T21:34:07.292Z","","","","","",""
"WB","4bwBd3pJwnEMCW3S42Cra7iKXtAdinToV35qBFPvpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.267e-7","","","","","","2026-07-24T21:34:07.386Z",""
"choco ","2bvCpJRZamPBTeqZ4kG8bfyasKSLFx6JdQ3S8KPCpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.283e-7","","","","","","2026-07-24T21:35:07.235Z",""
"$BATHCAT","EmhCNdtbNz73dj6yLUPQ52qiiEXGmsULc3GjTkHKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.234e-7","","","","","","2026-07-24T21:35:07.274Z",""
"WB","ByjDtdCvMUUes8GUoYXJgWUkphkSW3ho2crB42A9pump","68","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000258","","","","","","","2026-07-24T21:35:07.306Z","","","","","",""
"choco ","61R7TJawHWCL4kaasxpjokMHCkFqgLLVBHbhRZKPpump","58","0.100000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001539","","","","","","","2026-07-24T21:36:07.229Z","","","","","",""
"WB","83KXinQW9ubY2pwTXghpFRHsxErQQSLqXRP54AJCpump","67","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002171","","","","","","","2026-07-24T21:36:07.259Z","","","","","",""
"clear","6RyYZtV3pUxipNPk5HgoJ2wpBP2bFs1EaeMskaLypump","61","3.703703701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007896","","","","","","","2026-07-24T21:36:07.293Z","","","","","",""
"WAGMI","wc6fJVPyWvYVdPyvCxxVdMoL7eRSTuFVVSad5Bcpump","92","16.790123455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006312","","","","","","","2026-07-24T21:37:07.250Z","","","","","",""
"PUFFERBRO","5SyBFMA4eNoT5NnZ5DT99bh3ku6GRRM33a518uHppump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.944e-9","","","","","","2026-07-24T21:37:07.287Z",""
"hindsight","Gm9Px3Y3erFRVaKoXJhHFtZR4PK7D8i1oV7ZtQFKpump","72","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002061","","","","","","","2026-07-24T21:37:07.322Z","","","","","",""
"SEAPERSON","5qywx18nMuVz2g6sWFXMe9iJotW7daQfcsFwBjv2pump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002165","","","","","","","2026-07-24T21:38:07.210Z","","","","","",""
"WB","FvPjGSKKEx4hkgGvHXbnSJFozhDUHxz1TVPhkmLLpump","66","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0001642","","","","","","","2026-07-24T21:38:07.249Z","","","","","",""
"NEOPETS","oqu1Yt1L9YyFxftCZ3kismmUoHgLmANxdygBHeGpump","63","3.084444442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002062","","","","","","","2026-07-24T21:38:07.274Z","","","","","",""
"LDO","9zbg41wYFNjxgyfzLbmu95hj96crySRyU12uSC8rpump","66","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004266","","","","","","","2026-07-24T21:38:07.302Z","","","","","",""
"buuuuuuull","F89vuGUCwX31XMQ5mnXBBS4SVFTwYJuTiMgCkLVFpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002122","","","","","","","2026-07-24T21:39:07.317Z","","","","","",""
"choco ","EJvPvBUKQ82Tdm2MvoJ8HaZhKxdd5dCCTDoT2gzupump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.907e-7","","","","","","2026-07-24T21:39:07.361Z",""
"USWR","A5Rqh2RdRUu8MDtrWnsGGFNh2horPnMLeF3HJXrovNdB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.688e-7","","","","","","2026-07-24T21:39:07.433Z",""
"MEN","uQ6T4FRriwptiBaGrnZQR1U7G6TqUtbz49Pmphjpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.575e-8","","","","","","2026-07-24T21:39:07.456Z",""
"buuuuuuull","DbfNrqAaCjCCYv94BAcYaAgFYEPgdZT85WYok4DEpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002132","","","","","","","2026-07-24T21:40:07.182Z","","","","","",""
"$RUSHB","Ee1Bn2VkPB2hEzurJw1qBav89EfTLXX2XG9vGE8Xpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.381e-7","","","","","","2026-07-24T21:40:07.219Z",""
"BTC","ELxsDayMeziZcHsyQbHd9KMqXAKBEQVPLohpFze6pump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002061","","","","","","","2026-07-24T21:40:07.337Z","","","","","",""
"PINKY","14N3hZ3ghKixE3dyyAXmDheECm87SNbwE1AtvNiJpump","70","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002142","","","","","","","2026-07-24T21:40:07.366Z","","","","","",""
"WB","Dn21Rc6W4MrSvsgnamX8TdBnz7gcKpTuFYJUpkh5pump","66","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001715","","","","","","","2026-07-24T21:41:07.287Z","","","","","",""
"MU","4m1MNf22LZ5wqUc6YDTwgizUsQwL1KC6HrsFeGn3pump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000206","","","","","","","2026-07-24T21:41:07.323Z","","","","","",""
"buuuuuuull","CDizfXt86F7FGRP9xG7WLKS5RgkyRZcKRWaTCv7Rpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002137","","","","","","","2026-07-24T21:41:07.355Z","","","","","",""
"buuuuuuull","37Z49Po3FCdfnX2B5H2DsF2iAkzX4ymE1QzdwQ92pump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002119","","","","","","","2026-07-24T21:42:07.262Z","","","","","",""
"WB","CuvxVmQtKXCjgsU9JgibnZB6tA5Z8QadyhUGdnZmpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.966e-7","","","","","","2026-07-24T21:42:07.295Z",""
"frogcat","FsD6qDvw4XbYDYJRgagUWxVA8taVwBLxrYK5jVHpump","56","1.817283949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002757","","","","","","","2026-07-24T21:42:07.398Z","","","","","",""
"$RUSHB","C6gYbWh8E4BiBqEY4PJS3bnzkAjF9TopRYjyWTaqpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.823e-8","","","","","","2026-07-24T21:42:07.430Z",""
"PUMPY","5MWCQdZG13izesMuQFrHxADnxocuYQ1gHBMw8BHopump","88","5.72839506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002732","","","","","","","2026-07-24T21:43:07.196Z","","","","","",""
"CAPGEMINI","7U7aqFEk7oieX6hHeQULmk3VhnzUzJWMTxjzKWj8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.151e-7","","","","","","2026-07-24T21:43:07.287Z",""
"WB","GU26og6DbX6M25jcMEm5jTyoVZqNZn7uFxVKgs7Qpump","57","1.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000277","","","","","","","2026-07-24T21:43:07.314Z","","","","","",""
"DesignH","45uWLgPykgGzfbJHVAABdM3SQVd7FsCwu87MnHCepump","75","8.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003484","","","","","","","2026-07-24T21:43:07.364Z","","","","","",""
"SOL","AytwSVyyEXwuLB7toBdkXho2qp8AkEyzk4p1BM7ppump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.812e-7","","","","","","2026-07-24T21:44:07.226Z",""
"NMS","23QFuFLytRUQ8A515x8XpW8gReMeNMR1V4fbnHXFpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.79e-7","","","","","","2026-07-24T21:44:07.259Z",""
"clear","DnoUd17FzPCYJUHiQC8oeSwb4H5L4HSvvmdN3J2rpump","69","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002128","","","","","","","2026-07-24T21:44:07.289Z","","","","","",""
"$BATHCAT","GarhZoWy6PjNtFhqSi9ZbmaGiPNW73JU4gHXDnoKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.491e-8","","","","","","2026-07-24T21:44:07.323Z",""
"YAMAMOTO","GrKYLSbj42TXJHoeSQb1Ua42ZbGZfKkugJYbmkL2pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.243e-7","","","","","","2026-07-24T21:45:07.246Z",""
"WB","BSZzEEkHh9YLQbRNXMGkAQW8uNER4YaRzPtjxyfDpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001144","","","","","","2026-07-24T21:45:07.330Z",""
"RUGME","A3VUwz2p17g72DgZRjVgErsKMAAAMTGb4FDkrgPDpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001164","","","","","","2026-07-24T21:46:07.358Z",""
"Student ","Bj5ph1yNFPAYHnmGrLKZD5yf3M5hWiYtRTKkZsGspump","67","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004929","","","","","","","2026-07-24T21:46:07.389Z","","","","","",""
"PHAT","Fiz3fkqTh2G7aFkkAbg7PkiWcHH4cKm1bB6kutNYpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001017","","","","","","2026-07-24T21:46:07.421Z",""
"sixers","Et3BzdKy3eFL9s5EuXcQN9jNRe6Tck5qRmGGtFWTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.471e-7","","","","","","2026-07-24T21:46:07.448Z",""
"WB","2o3npj53SLsSfmM8DnAXSSch9LGUEjwYRaSJt5cZpump","65","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008022","","","","","","","2026-07-24T21:47:07.249Z","","","","","",""
"cmak","CMSuS9dYoCBH1MX2ejJcJQkzoaN9pQsnfXwatTtwpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11e-7","","","","","","2026-07-24T21:47:07.306Z",""
"feeks","Eswe3qQzpMfvup6sC2uyhzQSxuJhGjEXQNX53QxQpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.102e-7","","","","","","2026-07-24T21:47:07.364Z",""
"NMS","23QGE4uauJRQtpbodweyHAh5HsHRGudSA9ERhRXWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.207e-8","","","","","","2026-07-24T21:47:07.397Z",""
"MISUMO","2PCDSr95p8YhqqMNJpBRxwYY1avVqusP7GDimwMMpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.523e-7","","","","","","2026-07-24T21:48:07.167Z",""
"Jailbreak","CK7VP1JaBFFPWGbbfZVeA8YWQAVpLXPC9mwULCs6pump","75","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000009652","","","","","","","2026-07-24T21:48:07.237Z","","","","","",""
"RUGME","gMKZaetHbEbCHHNmPF6dM5LeZU8sD9sTfarwHtkpump","60","0.592592591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003126","","","","","","","2026-07-24T21:49:07.179Z","","","","","",""
"FEEK","HiWvsiC58Gz9ofYbW5giGU2q1hgbpXPgBCDod7ytpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98e-7","","","","","","2026-07-24T21:49:07.319Z",""
"NMS","23QGhjKjA6FLjEUY2csVBiEQtB6rpE4wHHHexRQipump","67","0.09875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000174","","","","","","","2026-07-24T21:49:07.347Z","","","","","",""
"NMS","23QGs1tGuMj6DpwKQvHAmbzcZBMysE3p3ioWraqfpump","65","0.09875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001309","","","","","","","2026-07-24T21:49:07.395Z","","","","","",""
"NMS","23QH1NFpBzKPmxeUhuuLAHoccCytnUQ78RN115xcpump","62","0.09875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001833","","","","","","","2026-07-24T21:50:07.239Z","","","","","",""
"NMS","23QGsKatc6JG8y8fEnvHARmoYx8X5S1zwoNphGMepump","74","0.9875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002292","","","","","","","2026-07-24T21:50:07.279Z","","","","","",""
"FEELR","DcfpCt5cP3ASQdANyNPHChDN5DUAd7MA6Fhon6znpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.339e-8","","","","","","2026-07-24T21:50:07.310Z",""
"NXR","BN4P22nUEv9hKdyVFK9uYWUGTxMyqkGLYyB3o7i9pump","55","1.780000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002314","","","","","","","2026-07-24T21:50:07.343Z","","","","","",""
"BRAINROT","Bok7xVzoqV492saY28usKR7XWB2KxgmaxPqtiwe8pump","58","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001316","","","","","","","2026-07-24T21:51:07.210Z","","","","","",""
"Smisk","6pyZqa8sWmraKH1KyR9PNB1cX2msp7gMn2zSKQoApump","55","1.679012344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002093","","","","","","","2026-07-24T21:51:07.251Z","","","","","",""
"INDOR","7SUbG8kBinQRStZ9FRDWcTKAKRXHi5R3nJw3qMb5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.826e-7","","","","","","2026-07-24T21:51:07.286Z",""
"boos","9iDotFVye2XGLdHRDFUtHqq81LujFPv3pP4zxZk8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.073e-7","","","","","","2026-07-24T21:52:07.259Z",""
"TA","H54U8X9Yzcm8h1noRmkytf5YTqYjioRHAbcTUdcwpump","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002546","","","","","","","2026-07-24T21:53:07.173Z","","","","","",""
"MINT","AQyPPpuwDR1TqWKg1AwFFPMTCAU75pCqeLXAHyQ7pump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002062","","","","","","","2026-07-24T21:53:07.205Z","","","","","",""
"sixers","4Erch4hpCuFKd7qseb413ocQRSe4ZAauKfdpCVb7pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001128","","","","","","2026-07-24T21:53:07.251Z",""
"Nigg","CtTpsBB1tvUV2uwVzPDqwKgHrJ8aNKvsV77Vkb5Lpump","64","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002408","","","","","","","2026-07-24T21:53:07.276Z","","","","","",""
"feeks","2UYaTziqwXWsoQz4C951NNSWDcxo5tkojeUrFix5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.817e-7","","","","","","2026-07-24T21:54:07.181Z",""
"PILLS","DXpUKmyYBkGrmqtC4r8YaR3pjoegkYZNJwfnBzJ2pump","55","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002062","","","","","","","2026-07-24T21:54:07.272Z","","","","","",""
"BoB","AHezRejTb79dRPUJD8hZGn5j9nDxoaLNJdaTSw6vpump","57","0.081000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002096","","","","","","","2026-07-24T21:55:07.247Z","","","","","",""
"USOH","E1r8BZqsjEEC2Di7KSsRERBUtVzh86LVg6gMck7ZzJZP","66","0.079012344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001382","","","","","","","2026-07-24T21:55:07.276Z","","","","","",""
"UBI","84HsfWoaeHbvUfFyYzZB2UF8cxPRE7rK2Hgb2D9Kpump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002062","","","","","","","2026-07-24T21:55:07.302Z","","","","","",""
"LeLove","BF5rJzui468WnnRFVMwtf4LqPdUxRFeLFPdsh93Xpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.976e-7","","","","","","2026-07-24T21:56:07.168Z",""
"pala","7dMBFRuySn9ZMgs7TBYhKGoesotpB23jajk2LJU2pump","66","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002063","","","","","","","2026-07-24T21:56:07.190Z","","","","","",""
"USOS","Dda2SkN7sawGhkFJRBee113cM4BoWGRpujDS8XMpump","85","14.851485147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000009136","","","","","","","2026-07-24T21:56:07.240Z","","","","","",""
"MAGNETIC","5a1w2YEjGTUr4EkoQGLmov8JCwUP16HzgzefbLEVpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.936e-7","","","","","","2026-07-24T21:56:07.267Z",""
"JEW","AqYSKYLX4vc3jNJerWXgVKzKxAJdCpvsGd8rALw6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.756e-7","","","","","","2026-07-24T21:57:07.221Z",""
"AMMO","5VsGgCsJywKNvJGuy4pwvoQAsXaRg4ku4v9Lkxb1pump","68","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002061","","","","","","","2026-07-24T21:57:07.247Z","","","","","",""
"SKIBARI","8bhwFPXHDBmmCKE6v61pXF3gpiPY7sgZ2Ta1ZBZypump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67e-7","","","","","","2026-07-24T21:57:07.289Z",""
"diddy ","HRFXGm7qgy2hTtLoRzJ8tnUUnnzVMaQi9fGv4qjHpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76e-7","","","","","","2026-07-24T21:57:07.313Z",""
"NIGGNIGG","8fHjvxbFosPptKwQjZodXMSp2nSxkbEyHQsFWcwCpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.823e-8","","","","","","2026-07-24T21:58:07.278Z",""
"CRACK","4KARGCCN3unq2tU1J3pPi5MKERfo1w9yczWoxcWXpump","57","0.850000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005607","","","","","","","2026-07-24T21:58:07.299Z","","","","","",""
"Peacemaker","BaBtUuD7ub4ZwjDswGnNmUoR87Je9jNnW3LNN6rFpump","75","9.876543208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000091","","","","","","","2026-07-24T21:58:07.328Z","","","","","",""
"$BATHCAT","5GTA849SV5fD9PxeDr4S2nuUTGFV3AGvPF2GGdxkpump","57","0.250000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003299","","","","","","","2026-07-24T21:58:07.401Z","","","","","",""
"DUCKCEO","GVi2WpR96ZoxkRhVFPFGorUN8UsnvEC2CpgFt2YXpump","57","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003342","","","","","","","2026-07-24T21:59:07.201Z","","","","","",""
"LAZYBULL","EkuMqk9gmyrwcPNV5ivk5apnT5wvPb5aYH5HYZLapump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002198","","","","","","","2026-07-24T21:59:07.234Z","","","","","",""
"dikeout","63eAn22yQdr6TZ2AtciXDN82LTSThRAVziCsdmbkpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.712e-7","","","","","","2026-07-24T21:59:07.392Z",""
"JOE","47jyp331h5o3JobjnjqFWwPpNz95BpHFBF2bu1GCpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000206","","","","","","","2026-07-24T22:00:07.238Z","","","","","",""
"JUNSEN","8rYSSVBrhC9Dq3tV551kgWjPoETN5f5NNpztUKTD44mt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002157","","","","","","2026-07-24T22:00:07.273Z",""
"NPNG","ByyHPbKsgoivwdxDCZaFpQ9XqX2EEbMU1w8F4vXSpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.317e-9","","","","","","2026-07-24T22:00:07.312Z",""
"tbvnks","F2iQ6kJLhHua2baBpU7rSq22YJKdMnQaViuiaCgBpump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002058","","","","","","","2026-07-24T22:00:07.385Z","","","","","",""
"Boars","yabuNizgZnBnb2DkPhSuSZ9qJB29Vy84djoytNKpump","97","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001059","","","","","","","2026-07-24T22:01:07.251Z","","","","","",""
"$TGB","n1MUC6Q3UYdVLkzeeS3RhkcHZNnBujhmHvufNxYpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.005e-7","","","","","","2026-07-24T22:01:07.290Z",""
