symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"chud.test","672WwCLAr8QzJqSSKpRNqmjxiNBEm2AtfUg9tMV16eAQ","","","","","","","","","","","","","","","","","","","","","0.000002346","","","","","","2026-07-06T02:03:26.311Z",""
"BCP","JCjeQSanrbKHGBau7xeramT5aymAxeA2ciKLe2Ztpump","66","3","","","","","","","","","","","","","0.000002324","","","","","","","2026-07-06T02:03:27.338Z","","","","","",""
"FALCON","CDuBCoEVNQyiqnDPfSFxM4VfgRVf4xUwPcExFRy1nxsU","","","","","","","","","","","","","","","","","","","","","0.000002282","","","","","","2026-07-06T02:03:28.302Z",""
":)","5kLJkpP6gkuGinr7PgunB1xZxVctunakVLTcm4Fpump","92","3","","","","","","","","","","","","","0.000005915","","","","","","","2026-07-06T02:05:24.355Z","","","","","",""
"GAD","BtDRz48pdshUi7NXB5zLvaA7bvVecqkELHihdfwvpump","","","","","","","","","","","","","","","","","","","","","0.000001128","","","","","","2026-07-06T02:05:25.276Z",""
"1st","At6SwuWuckfdksuTihn4ukTAmDbtq6R6haM2f6v2pump","71","2.962962961","","","","","","","","","","","","","0.00000228","","","","","","","2026-07-06T02:05:26.292Z","","","","","",""
"Ansem","F6AX6G91bKNHkZoCv6D5tfrqpwfkf6Mfsv3j54capump","71","3.950617282","","","","","","","","","","","","","0.000002725","","","","","","","2026-07-06T02:08:23.401Z","","","","","",""
"CEEZEE","4uZcbGjJQVnkFU7ANXZ7HtokiYziM3zBz5PSV3h6pump","91","3","","","","","","","","","","","","","0.000003627","","","","","","","2026-07-06T02:08:24.338Z","","","","","",""
"El Toro","EUELE6ytTKjRgV7YBzV2G2ff5uYnLfhQbxWzA533pump","71","2.962962961","","","","","","","","","","","","","0.000002282","","","","","","","2026-07-06T02:10:22.299Z","","","","","",""
"BLACK","io4FypA6bYRMqbsbFt6egpPWadKYxygvDgv5s2Rpump","71","3","","","","","","","","","","","","","0.000003619","","","","","","","2026-07-06T02:15:23.571Z","","","","","",""
"Niggacoin","CkMcRgbxSWPZSCvrcftHVoHTYnP3wm3PEasRtsJ5pump","71","3","","","","","","","","","","","","","0.000002271","","","","","","","2026-07-06T02:15:24.009Z","","","","","",""
"Whitecoin","7AXdcq1TJPmpwbjAijyA2yBca4XVZSQ7aTEmv7topump","71","2.962962961","","","","","","","","","","","","","0.000002376","","","","","","","2026-07-06T02:16:22.759Z","","","","","",""
"UBERMAN","7a7Rb7PnWELp3bY35DkW7yLqDqAi3Rv7LdRrdX8Xpump","100","0.600000001","","","","","","","","","","","","","0.000004227","","","","","","","2026-07-06T02:17:23.289Z","","","","","",""
"GABRIEL","74hPK2NxU28bGGhu8HCr1VA9GRZMAoxu2aUekqdVPEcA","","","","","","","","","","","","","","","","","","","","","0.000002292","","","","","","2026-07-06T02:19:23.277Z",""
"Sponge","DEk5Nn5YMHRDaH7k7J7Aav47GXpyA4dMx6EaN8Kcpump","65","2.093718843","","","","","","","","","","","","","0.000002319","","","","","","","2026-07-06T02:19:24.287Z","","","","","",""
"TheAnsem","3V2osqNpSeVeimgEcXepiLaJuup2sC7VGVVWjuGVpump","69","8","","","","","","","","","","","","","0.00000287","","","","0.00000287","","","2026-07-06T02:21:24.366Z","","","","2026-07-06T02:25:21.328Z","",""
"TheAnsem","EGWdkXxD1oa4TT6efKtu7ykHj7UoPx6m5RKx8QtGpump","","","","","","","","","","","","","","","","","","","","","4.407e-7","","","","","","2026-07-06T02:21:25.289Z",""
"TheAnsem","Fr4kDcDSxcEJ1VQRBUfRr1Wu8Zp1u5vB9w4T84b2pump","","","","","","","","","","","","","","","","","","","","","0.000001095","","","","","","2026-07-06T02:21:26.277Z",""
"DOG","DRsLXVjUknWzweawLrFVi7yhxwTn17xrV7KtLtE1pump","","","","","","","","","","","","","","","","","","","","","0.00000194","","","","","","2026-07-06T02:23:23.369Z",""
"DOG","9bTgv2J9Fvu39DnaDvgNTnnYR4471YbnSySZ9RHipump","","","","","","","","","","","","","","","","","","","","","7.914e-7","","","","","","2026-07-06T02:23:24.284Z",""
"LISTSERV","DRRYMYPNEEGtqhFfagVHqFj5pfnaGYRzWj1sR9Yfpump","","","","","","","","","","","","","","","","","","","","","0.000001769","","","","","","2026-07-06T02:26:23.466Z",""
"LISTSERV","HFs46tMfS7CA7fEHfUjQwb1YHa3iJoXfuZxYLdWwpump","84","5","","","","","","","","","","","","","0.000005717","","","","","","","2026-07-06T02:26:24.403Z","","","","","",""
"PWUMP","8nH5f7oCXZxetvKYauzrFfNCtaJerU2MYbCco1Fspump","71","3.083247688","","","","","","","","","","","","","0.000002299","","","","","","","2026-07-06T02:27:22.798Z","","","","","",""
"KOTON","HLqdLNp1uACzF1wPjsEkBrqDA6yhWgLRxgaCUuVQpump","86","8.779149431","","","","","","","","","","","","","0.000002413","","","","","","","2026-07-06T02:27:23.288Z","","","","","",""
"PWUMP","pwumn7XgfMXAvzFqm6ePcVCrK7pomPAjmF7Qxn27yVu","71","3","","","","","","","","","","","","","0.000002701","","","","","","","2026-07-06T02:28:22.466Z","","","","","",""
"NGR","3HoLtnrUUWnvW6F4FV8gt8nn5tiKaJghLJVMjHBTpump","","","","","","","","","","","","","","","","","","","","","2.182e-7","","","","","","2026-07-06T02:29:23.900Z",""
"aped","A3rTA8CrNciDHDny2fUnGBoz5VQ5AZMPszch6v66pump","75","5.925925924","","","","","","","","","","","","","0.000002588","","","","","","","2026-07-06T02:29:25.347Z","","","","","",""
"KOTON","229zdvfxQckyKqX2AV7EmarmeL1325B3ZFonejJ1pump","","","","","","","","","","","","","","","","","","","","","0.000002395","","","","","","2026-07-06T02:29:26.270Z",""
"NGR","D22sLDNV9XHL8R9HajboVHB5sVaBGfzEj3foiNDLpump","","","","","","","","","","","","","","","","","","","","","0.000001217","","","","","","2026-07-06T02:30:24.371Z",""
"NGR","AGwqGcokuFgowLXBT7ayHQokp3zRgwqXZr7MoaYSpump","71","4","","","","","","","","","","","","","0.000002045","","","","","","","2026-07-06T02:30:25.278Z","","","","","",""
"NGR","G2ptBeFWdfHLXmhwLnYXWFjVwNzqhNpLVuqfNVn1pump","70","4","","","","","","","","","","","","","0.000001802","","","","","","","2026-07-06T02:30:26.347Z","","","","","",""
"NGR","FmWdn9wJVTEYSnb9ZktjTExtPaccUbMrsvh612Ljpump","","","","","","","","","","","","","","","","","","","","","0.000001913","","","","","","2026-07-06T02:31:24.385Z",""
"Shitter","3ZKUvgp7bFgcvP2gajTgF5YSRKj9u5APxBBWwfgMpump","82","9","","","","","","","","","","","","","0.000002852","","","","","","0.000002293","2026-07-06T02:31:25.265Z","","","","","2026-07-06T02:33:21.504Z",""
"NGR","3bcTjzF3hH8xxDx7c9Kt39uGetkKYhPWFTJRPh3hpump","","","","","","","","","","","","","","","","","","","","","2.766e-7","","","","","","2026-07-06T02:31:26.314Z",""
"NGR","6VAwwQgjq9MPu9AqZ2YCvkRAhwi7mEqCN2bBAu5Qpump","","","","","","","","","","","","","","","","","","","","","0.000001517","","","","","","2026-07-06T02:32:24.269Z",""
"KOTON","2ZAg1qsaUmqdBUKwF916oHJGLPz8rFgFFLS4W4NJpump","84","10.754449381","","","","","","","","","","","","","0.000005543","","","","","","0.000002422","2026-07-06T02:32:25.284Z","","","","","2026-07-06T02:34:21.364Z",""
"DIN","AyR8qkmwf6YSXx4iJj1S5gmp1kVQ94P6uFaS4hJLpump","84","7.061728393","","","","","","","","","","","","","0.000009657","0.00001964","","","","","","2026-07-06T02:32:26.298Z","2026-07-06T02:36:21.386Z","","","","",""
"NGR","EiHoPK1so4hGrZUUKb1NniYs5xf1P7khEXzrpqJHpump","","","","","","","","","","","","","","","","","","","","","0.000001411","","","","","","2026-07-06T02:33:22.283Z",""
"NGR","DNZyDp9UTCCE6bg6LS9KYSe2de9DCD24YbDx66Lopump","","","","","","","","","","","","","","","","","","","","","1.156e-7","","","","","","2026-07-06T02:34:22.296Z",""
"NGR","5iRfKGdn62zY37XPzstacDvtEtrh8avjJDFaSJJMpump","","","","","","","","","","","","","","","","","","","","","0.000002619","","","","","","2026-07-06T02:35:23.261Z",""
"KOTON","CrBkPFat47gKJkEJhJkeBLoD63AHu2qbn1bWzGnppump","84","11.74202469","","","","","","","","","","","","","0.000002857","","","","","","0.000002347","2026-07-06T02:35:24.278Z","","","","","2026-07-06T02:37:21.608Z",""
"STUFFED","74iQJnJt5vn14798xWGrNorS695znCFQsKVXbjUkpump","","","","","","","","","","","","","","","","","","","","","0.000001875","","","","","","2026-07-06T02:36:24.278Z",""
"MUSA","6fXpv7X4zP3Rm8s452gF1715DTcTwJgP7kAjUXCdpump","70","5","","","","","","","","","","","","","0.00001669","","","","","","","2026-07-06T02:36:25.283Z","","","","","",""
"STUFFED","9KDp3iyYVwv1Hdd37F7AyEgffcig78P5GejjAfx3pump","","","","","","","","","","","","","","","","","","","","","7.67e-7","","","","","","2026-07-06T02:36:26.269Z",""
"STUFFED","AsYcv1XaUuFpfLwL5p8UwdwyVmZk5EJqKnLcdAQbpump","67","8","","","","","","","","","","","","","0.000002275","","","","","","","2026-07-06T02:37:25.271Z","","","","","",""
"chudlined","9kRbWzJGUiMgA4sFnAL1YhbZZNotm1xxWJx6Ro8gpump","79","5","","","","","","","","","","","","","0.000002379","","","","","","","2026-07-06T02:37:26.296Z","","","","","",""
"POST","9m2JgNZaTV4sakasMjTLx4swL8PueamLU2BiBnBbpump","","","","","","","","","","","","","","","","","","","","","0.000002453","","","","","","2026-07-06T02:38:23.317Z",""
"POST","DGboD8MfpJTsiUaedgpQCAgC1XUobA1ALKZyQtTgpump","","","","","","","","","","","","","","","","","","","","","0.000001459","","","","","","2026-07-06T02:38:24.285Z",""
"KOTON","Hv3wNHpomHNddsMiwwWkVvaBbtrkU7PCte9mFPZgpump","84","12.729758023","","","","","","","","","","","","","0.000003079","","","","","","0.000002347","2026-07-06T02:39:24.283Z","","","","","2026-07-06T02:41:21.367Z",""
"ORION","GDGBCznaC9vtpW3UrxKKwzNhKNbdBZmWNH8ikkCSpump","","","","","","","","","","","","","","","","","","","","","2.021e-7","","","","","","2026-07-06T02:39:25.267Z",""
"ORION","E4YwuUm2HfSXmQXQ35NRzq3wHFY5u738AujxNpJGpump","73","5","","","","","","","","","","","","","0.000001915","","","","","","","2026-07-06T02:39:26.281Z","","","","","",""
"ORION","8zoiWPnEv2kHd3R8AaYq1YJu22BC2jwG9un8QJeipump","","","","","","","","","","","","","","","","","","","","","0.000001491","","","","","","2026-07-06T02:40:23.261Z",""
"ORION","6N7ejcvNeMMPmDMgJ39TDQLxQ6MfeuRiMAbm5PYkpump","","","","","","","","","","","","","","","","","","","","","0.000001869","","","","","","2026-07-06T02:40:24.313Z",""
"ORION","2QMY8UpkE8TVYbiNVExwSkfdJRGwdjhUYWekn57jpump","79","15","","","","","","","","","","","","","0.000007589","","","","","","","2026-07-06T02:41:24.299Z","","","","","",""
"ORION","94HP2npM5iQxHSRycKqiMBTCxarNPHdbBdkk3jLDpump","","","","","","","","","","","","","","","","","","","","","0.000001742","","","","","","2026-07-06T02:41:25.278Z",""
"Umbrella ","Gnwv5nsuswvinwcCFii9mSvz86RV45Pe3StCfVRLpump","88","13.333333332","","","","","","","","","","","","","0.000003451","","","","","","0.000002442","2026-07-06T02:41:26.262Z","","","","","2026-07-06T02:43:21.353Z",""
"KOTON","DVHXBvMoMB8P3raePnCY8DX3Cwp9QP12nktBy5Yepump","81","10.754370369","","","","","","","","","","","","","0.000002521","","","","","","0.000002361","2026-07-06T02:42:23.374Z","","","","","2026-07-06T02:43:21.329Z",""
"Spidey","AFBcZwt24fk4hxcChWZ2xTLaSFasuHCMhwH2b2V2pump","100","1.000000001","","","","","","","","","","","","","0.000005668","","","","","","","2026-07-06T02:42:24.399Z","","","","","",""
"Solana","671XABuYKBHvDqUXiXdiebuq1F5exBXHnRzt2yT2pump","94","0.250000001","","","","","","","","","","","","","0.000001931","0.000002916","","","","","","2026-07-06T02:44:22.339Z","2026-07-06T02:47:21.320Z","","","","",""
"bullmilk","GZknuP1ANKM87NHwVhKj2QsXqNr3ftXNBm4sy19Mpump","79","5.000000001","","","","","","","","","","","","","0.000003093","","","","0.000002269","","","2026-07-06T02:46:22.288Z","","","","2026-07-06T02:49:21.352Z","",""
"ANIMEBULL","KZ72KZGJndbXcRc1aM6hE3knrJPjMyd2DjEdQGMpump","75","3.911111107","","","","","","","","","","","","","0.000004204","","","","0.000003037","","","2026-07-06T02:47:23.550Z","","","","2026-07-06T02:50:21.385Z","",""
"PWUNP","pwum1T4Yv1ybL8yGBuGToUzMXMHzJW6iZDjA22M8ztt","71","3","","","","","","","","","","","","","0.000002313","","","","","","","2026-07-06T02:47:23.781Z","","","","","",""
"KOTON","9K3k1Rh3cZWU1j4aSmhfVbA6hU5fmwtzwCMZnGocpump","","","","","","","","","","","","","","","","","","","","","0.000002343","","","","","","2026-07-06T02:49:22.280Z",""
"PWUMP","EpvZEUDTUe4vMxxnm1bLYmucpkN8NzhM8qmaNxZDmEFM","94","0.98765432","","","","","","","","","","","","","0.000002697","","","","","","","2026-07-06T02:50:22.271Z","","","","","",""
"FOLARIN","EMCDgRuMgZUxe869Q5VnokkbsvbyqDBbEBbctcA1pump","95","20.000000001","","","","","","","","","","","","","0.000005781","","","","","","","2026-07-06T02:51:23.301Z","","","","","",""
"PUMP","7umXm5oKgVUJMMb4cRHJuQyQhjmV3KMg921JC5fip6Bb","90","0.98765432","","","","","","","","","","","","","0.000002303","","","","","","","2026-07-06T02:51:24.265Z","","","","","",""
"PWUNP","2vd6i26sgnzCyvjS4uX3mfxSmH6N38CZTkZnBGEWAyXE","87","1.086419752","","","","","","","","","","","","","0.000002297","","","","","","","2026-07-06T02:52:24.285Z","","","","","",""
"ONBOARDOOR","J66FSaBvuARDsysrUo58uUxY75RoWMipEBirUqVypump","100","16.790123455","","","","","","","","","","","","","0.000005454","","","","","","","2026-07-06T02:52:25.278Z","","","","","",""
"KOTON","5wh7pQEu8Axyvk2CDLhzDrCaaActEdyCnzw9oE43pump","","","","","","","","","","","","","","","","","","","","","0.000002384","","","","","","2026-07-06T02:52:26.326Z",""
"PWUMPY","CVfL3owPiMGt3Yp7T7M4EKMjQ6C5CtiC23qZ2JiUAn2T","80","1.2345679","","","","","","","","","","","","","0.000002497","0.000002572","","","","","","2026-07-06T02:54:25.329Z","2026-07-06T02:57:21.424Z","","","","",""
"KOTON","AegqbzrtsB3nWw6LGJjGmLtaPKEcPhsJAQkweQ8Apump","83","13.717421036","","59.843","","","","","-65.95401962219944","","","","","","0.000004426","0.000006829","","","0.000002325","","0.000002325","2026-07-06T02:54:26.312Z","2026-07-06T02:57:21.531Z","","","2026-07-06T02:58:21.374Z","2026-07-06T02:58:21.345Z",""
"JANSEM","5EtssZNKzqLS8JxLve5P3A7zW7U6R1kX8x7Nxabmpump","78","4.839506171","","","","","","","","","","","","","0.000002264","0.000002264","","","","","","2026-07-06T02:54:27.266Z","2026-07-06T02:57:21.482Z","","","","",""
"ANSWER","EZse1pirTRR3PnohR5sUjwj5YdDnR84hVFqYvd7EAQZ6","71","0.098765431","","","","","","","","","","","","","0.000002325","","","","","","","2026-07-06T02:54:28.252Z","","","","","",""
"DONALT","3QwZfb7HpsFn8QyA7bF4v6RXgc537nvPZ7tt4fdJpump","","","","","","","","","","","","","","","","","","","","","0.000002351","","","","","","2026-07-06T02:58:21.918Z",""
"BUDDY","5y1vn9vxQUSAxdhbtx6bQMYAoNLF4zA3yARuj491pump","","","","","","","","","","","","","","","","","","","","","0.000002316","","","","","","2026-07-06T02:59:22.313Z",""
"BUDDY","5RQTu1RDFXVa1CPUxDYf3vMN7RwvtUeckd9hHDcZpump","90","14.814814813","","","","","","","","","","","","","0.00001096","","","","0.000002365","","0.000002365","2026-07-06T03:00:22.287Z","","","","2026-07-06T03:03:21.369Z","2026-07-06T03:03:21.345Z",""
"KOTON","RfBRkXADezVZReP2cUeB96S9JyYUXWm7APw2ovrpump","80","11.742103702","","","","","","","","","","","","","0.00002172","0.00002341","","","","","","2026-07-06T03:01:22.266Z","2026-07-06T03:04:21.301Z","","","","",""
"wif2","7ZbXHNL9hYSJKDwTGvfTERDVXtoSZYUrLLr3javfpump","66","3.950617282","","","","","","","","","","","","","0.000006526","","","","0.000002349","","","2026-07-06T03:02:22.291Z","","","","2026-07-06T03:05:21.385Z","",""
"Spidey","HdML58dtcx4qkpBckEVRakkWoVbqivqr7C3mC5vfpump","","","","","","","","","","","","","","","","","","","","","1.876e-7","","","","","","2026-07-06T03:04:22.264Z",""
"BUDDY","DC7GxHmPT4gJtH5gTnB9ozN9n1AdG8PLMdB3SUu5pump","","","","","","","","","","","","","","","","","","","","","0.000002329","","","","","","2026-07-06T03:06:22.318Z",""
"DONALT","3S7TXWkekwog9gmAXzTXgq7QmF7sVNLtNkUy7xippump","","","","","","","","","","","","","","","","","","","","","0.000002293","","","","","","2026-07-06T03:07:23.440Z",""
"HOLE","6S6WGbVwgjUAzcEnkLavQUnyRGUVeNsZH2TA6XT9pump","","","","","","","","","","","","","","","","","","","","","0.000002281","","","","","","2026-07-06T03:07:24.275Z",""
"BUDDY","CzdUsKbU2T6Wc3Hz77rJ6EDDKsufHZvG2ThWo1GApump","","","","","","","","","","","","","","","","","","","","","0.00000232","","","","","","2026-07-06T03:08:22.395Z",""
"BUDDY","2yQ4UMRC9xpgXT3UhfWk6Wnmu1iJ9fmZ4htBc3T1pump","","","","","","","","","","","","","","","","","","","","","0.000002334","","","","","","2026-07-06T03:09:25.267Z",""
"KOTON","HhoiHGtBd6hVjLah1wdCrUb4QZoCqatv9oUaVVYdpump","","","","","","","","","","","","","","","","","","","","","0.000002416","","","","","","2026-07-06T03:09:26.319Z",""
"nigga","GoT484gmPLiq28TG3BFhygXTooKhbR3ALX2noVvbpump","100","3.950617282","","","","","","","","","","","","","0.00000238","","","","","","","2026-07-06T03:09:28.260Z","","","","","",""
"DONALT","3x7RbxqqEs4SkbJBHXtXvhStkxWkEez16fL846D5pump","","","","","","","","","","","","","","","","","","","","","0.000002286","","","","","","2026-07-06T03:10:25.309Z",""
"wigga","5ssNCa3RhZtHMKxNtjqGtHq6rGn74eYai6ovjcDmpump","66","3","","","","","","","","","","","","","0.000002368","","","","","","","2026-07-06T03:10:26.255Z","","","","","",""
"holo","DuSxGWC2W5WZSeve6pbVsJxhAw9DuBzC2LUBBcwTpump","65","2.093718843","","","","","","","","","","","","","0.000002264","","","","","","","2026-07-06T03:10:27.311Z","","","","","",""
"KANE","8RUtjC3mcpzwQXn4H6CLmCSkUpd1sRXjGg8ue3vVptD2","","","","","","","","","","","","","","","","","","","","","0.00000235","","","","","","2026-07-06T03:10:28.267Z",""
"pwump","C4rwmB34UXxdazVEC47WX633WdkkqNrvuW6yuhoNpump","81","5.925925924","","","","","","","","","","","","","0.000002283","","","","","","","2026-07-06T03:11:21.362Z","","","","","",""
"PWUMP","DKUCGeuMBDnoBHdVhnfa6vp11bs9FRn2F5omMb4vpump","71","3.083247688","","","","","","","","","","","","","0.000002281","","","","","","","2026-07-06T03:11:23.250Z","","","","","",""
"BUDDY","SYCNgUSZWUmQRGBf5BYutc62XVVjyqNsoYYLaYEpump","","","","","","","","","","","","","","","","","","","","","0.000002313","","","","","","2026-07-06T03:11:24.268Z",""
"KOTON","65gFMLELjfvB96GRWQchRyAfvDmz5GKm1nafY1Gkpump","80","12.729765924","","","","","","","","","","","","","0.000007047","","","","","","","2026-07-06T03:12:22.283Z","","","","","",""
"BUDDY","3ASVG8DVAqeqQB7PCh6fje2BsjV9pZRfq1agm3Kcpump","85","14.814814813","","","","","","","","","","","","","0.0000143","","","","","","0.000002351","2026-07-06T03:13:22.283Z","","","","","2026-07-06T03:14:21.296Z",""
"DONALT","4dKdrpWVhT4VYmeCKoxGo1RrfK6WJ2XDGZ5y3R8Bpump","","","","","","","","","","","","","","","","","","","","","0.000002281","","","","","","2026-07-06T03:15:22.260Z",""
"CHECKCAT","3ceK1AkJg9yoW4GNmzhk5ChN99om1Ki2GVtyD4gXpump","","","","","","","","","","","","","","","","","","","","","1.1e-7","","","","","","2026-07-06T03:16:24.048Z",""
"Ansemrot","BRfTTfP6n5X1QcCV3UA3C9jEc7xUpgzXJ2qgSdmNpump","96","8.888888887","","","","","","","","","","","","","0.00001187","","","","","","","2026-07-06T03:16:24.282Z","","","","","",""
"BUDDY","61nvCDGUZ4W76YBVT4RJeHNCncJHJWMrHGX4UHhdpump","","","","","","","","","","","","","","","","","","","","","0.000002343","","","","","","2026-07-06T03:17:22.243Z",""
"GOONICIDE","HwBhd44PAtddavzUkuUekhkkqUTCALyvhMZhnm4Vpump","75","5","","","","","","","","","","","","","0.000005453","","","","","","","2026-07-06T03:18:23.303Z","","","","","",""
"CHECKCAT","7rroqma7aHF6BXLnq9rAJMbuQJxWM1dzSj8eojGZpump","71","2","","","","","","","","","","","","","0.000005015","","","","","","","2026-07-06T03:18:24.258Z","","","","","",""
"CHECKCAT","ENqEVkaeq3s3SSnNVVSip74CeUXW8i9KrBtG5Ms5pump","","","","","","","","","","","","","","","","","","","","","4.286e-7","","","","","","2026-07-06T03:19:24.321Z",""
"KOTON","8nFC3XkuU9didkrCY5XLYuKFRohZj2LRAAEDx647pump","","","","","","","","","","","","","","","","","","","","","0.000002318","","","","","","2026-07-06T03:19:25.253Z",""
"BUDDY","DpwxW52fN2fM1KQihLrBmXAGRxVFzXJq3ZqGTGCepump","","","","","","","","","","","","","","","","","","","","","0.000002318","","","","","","2026-07-06T03:19:26.250Z",""
"BUDDY","BMgQTr8bDDTawHZByzePD1Kruh4ajjv4ogpNMQXSpump","","","","","","","","","","","","","","","","","","","","","0.000002336","","","","","","2026-07-06T03:20:22.285Z",""
"BUDDY","7794XKNFTwrEsqDrrcLjg3Y8jAfS75f5JFzcCSgCpump","","","","","","","","","","","","","","","","","","","","","0.000002365","","","","","","2026-07-06T03:21:24.301Z",""
"DONALT","4eKYoR1hBHnRaYyg2d57H36uUatRNyZr1NRP9ScNpump","89","18.482615155","","","","","","","","","","","","","0.00002649","","","","","","","2026-07-06T03:21:25.261Z","","","","","",""
"BULLANA","8fpF66P3LaeLAWmfJQogmKZKQqG9J4F6B2aRzyTkpump","","","","","","","","","","","","","","","","","","","","","0.000002261","","","","","","2026-07-06T03:21:26.262Z",""
"BUDDY","45hqxJ1NALdshWxfduPmAZX9pcNiWwYu4YfNtYAKpump","83","14.814814813","","","","","","","","","","","","","0.00001608","","","","","","","2026-07-06T03:23:23.329Z","","","","","",""
"KOTON","2xrMfEYSv1ELuJMUgWt2MRHphhgfsuhbQnVDV8yhpump","78","11.742112394","","","","","","","","","","","","","0.00001338","","","","","","","2026-07-06T03:23:24.282Z","","","","","",""
"HAALAND","Bn8hjfGR5cRfhwL5DkQVK7ZwdX2Z2uHJojH5CMZvpump","","","","","","","","","","","","","","","","","","","","","8.88e-7","","","","","","2026-07-06T03:25:22.251Z",""
"PWUМP","77kHRzRrbCZsM3d5jJBd2TE7ifvMGQd3R8ufQpfLuXoE","77","1.97530864","","","","","","","","","","","","","0.000002562","","","","0.000002252","","","2026-07-06T03:29:22.312Z","","","","2026-07-06T03:32:21.289Z","",""
"BLACKOUT","dGdNVTUJNAgtr8RgYQigNGTAud4Bi37Fvx9h4dNpump","79","4.888888884","","","","","","","","","","","","","0.000004508","0.000005359","","","","","","2026-07-06T03:36:22.779Z","2026-07-06T03:39:21.354Z","","","","",""
"ANSEMIFY","fge8kVDYVnqbxJGuZuFdxPvPFhSQaqGfWeHVuPFpump","66","2.962962961","","","","","","","","","","","","","0.000002301","","","","0.000002257","","","2026-07-06T03:39:24.306Z","","","","2026-07-06T03:43:21.276Z","",""
"KOTON","7nc2N2tbtLQCTGMagcSxz4FkiZAfZiJbnS9zY1mTpump","","","","","","","","","","","","","","","","","","","","","0.000002532","","","","","","2026-07-06T03:40:23.323Z",""
"ETH","GQyDR9KDGrbvUjrR6zYT11dX9M4v7RuXLXHPaXcrpump","","","","","","","","","","","","","","","","","","","","","8.49e-8","","","","","","2026-07-06T03:40:24.242Z",""
"RODRICK","EP4pTP1vYjeUxas9TQvBFpgi5zVBTL3ivKG5RW33pump","80","8","","","","","","","","","","","","","0.000009049","","","","","","","2026-07-06T03:42:22.253Z","","","","","",""
"-102","22jawFBsP6VPg9KwK7kiSVqh2g84tBhFBbm4FzrDpump","66","4.9375","","","","","","","","","","","","","0.000002984","","","","","","","2026-07-06T03:43:24.258Z","","","","","",""
"KOTON","HKHdva71PPBiDzwxGDUKwpcvMiUiX1Ri1hZRNhpSpump","79","12.729765924","","","","","","","","","","","","","0.00000779","","","","","","","2026-07-06T03:43:25.248Z","","","","","",""
"BULL","BWQbzCZq81wZqgfy2KAHUbQCCSJehMS7KbVnQqRapump","92","15.500000001","","","","","","","","","","","","","0.000005224","","","","","","","2026-07-06T03:43:26.244Z","","","","","",""
"Bull","BoJQnPh7GcQRhPYSSM1qHBuHE7dJhf9ahH1Jof1Ypump","","","","","","","","","","","","","","","","","","","","","0.000002268","","","","","","2026-07-06T03:45:23.240Z",""
"BUDDY","6WDKcftookhpD5Csgh6siQtSMdDFgcF2eCunUiucpump","","","","","","","","","","","","","","","","","","","","","0.000002301","","","","","","2026-07-06T03:45:24.263Z",""
"BUDDY","2U5YTnF191jXS85uw3eTFy3Hr3BYpCyF8QKiPuCQpump","","","","","","","","","","","","","","","","","","","","","0.00000232","","","","","","2026-07-06T03:46:22.352Z",""
"ANSEM'D","9QVHGhXckoW4YGQNye9bRPWkW1tt132Zm4hWDqfapump","71","3","","","","","","","","","","","","","0.000004036","","","","","","","2026-07-06T03:47:22.701Z","","","","","",""
"BUDDY","2vtuN6xVBsnpYBFbCoLkhXKD8nqk9XWrMoUWicERpump","","","","","","","","","","","","","","","","","","","","","0.000002294","","","","","","2026-07-06T03:48:22.263Z",""
"BUDDY","AFeoFPhu9ZUsKpN1yyKYopMCZtYMuHhFvjkE4aS3pump","89","14.814814813","","","","","","","","","","","","","0.00001243","","","","","","","2026-07-06T03:49:24.257Z","","","","","",""
"TIKTOKBULL","Ffagoh6QyGsW4QC3faiMwZFmJC8246MNwajxo3f3pump","68","4.444444443","","","","","","","","","","","","","0.000004136","","","","","","","2026-07-06T03:49:25.231Z","","","","","",""
"ANSEM","TmMdRfvxWnUEGe8CymBD3hsiM9W9webLdBXJjaVpump","85","7.822222214","","","","","","","","","","","","","0.000004013","","","","","","","2026-07-06T03:49:26.251Z","","","","","",""
"ANSEM'D","fdrPbQo2idEoeoXcATYL45stFrUAEiK771jWxmFpump","100","3","","","","","","","","","","","","","0.00000233","","","","","","","2026-07-06T03:50:22.244Z","","","","","",""
"ANSEM'D","6YyxQSiWUN5NkBUAUi7UYEgoG3Tr3wR3F2wF322Gpump","100","3","","","","","","","","","","","","","0.00001365","","","","","","","2026-07-06T03:51:23.257Z","","","","","",""
"ANSEM'D","9roW3Z6umvjJahAE4znUksYnzSU5irgySMNw8UTHpump","66","3","","","","","","","","","","","","","0.000002361","","","","","","","2026-07-06T03:51:24.235Z","","","","","",""
"BAD","B5QeF5DuYmFyifBAYiu4eoCcvS19WZeHXEhFhUSXpump","66","3","","","","","","","","","","","","","0.000002338","","","","","","","2026-07-06T03:54:25.230Z","","","","","",""
"Sheared","CSv2saHqWf2a4fbkpsErkX2NbvtiSCwEaoo6nAWbpump","70","1.97530864","","","","","","","","","","","","","0.00001003","","","","","","","2026-07-06T03:54:27.247Z","","","","","",""
