symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,peaked_after_exit,peak_after_exit_s,drag_at_ready,upside_from_ready,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"test","AHNxLRJyLiE4WTCDLwL1wbsqFoA4vPJRMx53Eb2Ppump","57","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002044","","","","","","0.000001043","2026-08-03T13:45:36.836Z","","","","","2026-08-03T13:47:00.817Z",""
"FAGOTMAXX","2vYjTgaUhmnNoK4TanpkQkCzsTFRWrdeLGzHxAs6pump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002162","","","","","","","2026-08-03T13:45:42.773Z","","","","","",""
"$JIHADIST","3gDZh4jebsg6spHjMha2HeJgZ8g5dV4D5MWJxHV1pump","68","4.100640723","","","","","","","0","0","0","","","0","0","914","4.100640723","0","0","0","0","0","2627.35","4","678.23","678.23","0.6","0.6","0","","0","0","1","0","0","","","","","","","0.000002627","0.000002627","","","","","","2026-08-03T13:45:42.814Z","2026-08-03T13:47:42.784Z","","","","",""
"STACHE","2JdYDHmdbALcRzp2RPZ6sZkwaFBj3tcXPTzGyFZzpump","59","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001247","","","","","","0.00000118","2026-08-03T13:45:42.822Z","","","","","2026-08-03T13:48:24.791Z",""
"TIRON","36pJ9KPqubaaDqY2wzYXWrNzS1Qy1SPXrx5sM2iPpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.375e-7","","","","","","2026-08-03T13:45:54.820Z",""
"RATIO","5iUqBDc8FPRvMWTg7PZAHGQ4s4KvmVq62t6kVfkHpump","65","3.456790121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002133","","","","","","","2026-08-03T13:46:00.866Z","","","","","",""
"Huey","8WuYWDaBVZDoejpPmbg68MHHj4dEXXfkazkFn7KxnrYh","60","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002254","","","","","","","2026-08-03T13:46:06.849Z","","","","","",""
"2000000000","DvzFcfvQiY88BYPKu3wdiHe2qtJAUDD7vtEqjpFKpump","82","0.059259258","","","","","","","0","0","0","","","0","0","904","0.059259258","1","6","1","0","0","4703.15","4","64.12","64.12","0.76","0.76","130","","0","0","1","0","0","","","","","","","0.000004703","0.000004703","","","","","","2026-08-03T13:46:12.778Z","2026-08-03T13:48:12.784Z","","","","",""
"bull ","CrTqGHdf34ZK2nQpwffnoQA56qLQPzcEjTpJvZeUpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.82e-7","","","","","","2026-08-03T13:46:18.844Z",""
"fuckass","HJig5E8xGU1FcnowTSFQkh4E3h4nEuLGfDqtyghTpump","70","4.938271603","auto","53.747","30.586","7.762","191.721","yes","23.2","856","-8.8","yes","626","-22.3","58.6","906","4.938271603","0","0","0","0","0","16523.01","3","19810.89","19810.89","0.592","0.592","499","","1","0","1","0","1","-22.336561743341406","-20.911053196346113","-1.8024118471753787","-5.26","24.14","TRAIL_STOP","0.00000739","0.00001652","0.00001652","0.000013065494011963623","0.00001283","0.00001247","","2026-08-03T13:46:36.796Z","2026-08-03T13:48:30.820Z","2026-08-03T13:49:01.406Z","2026-08-03T13:49:09.168Z","2026-08-03T13:49:24.567Z","","2026-08-03T13:52:20.889Z"
"SOL","BGNEFtyk2gBUZP5X6ZvLwgEWejahQ3aUQ2R1bMcqpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.609e-7","","","","","","2026-08-03T13:46:36.798Z",""
"BULL","3hndor66mbdaR7xMoxjVfqzoaNyjVviwbiZxtvbApump","72","0.493827159","","","","","","","0","0","0","","","0","0","904","0.493827159","0","0","1","0","0","2211.73","3","226.09","226.09","0.667","0.667","5.14","","0","0","1","0","0","","","","","","","0.000002211","0.000002211","","","","","","2026-08-03T13:46:48.850Z","2026-08-03T13:48:42.623Z","","","","",""
"PWS","HT1oHq3zggcHdc27kCsgqUusrnZGpzMsWnma6V6bpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.502e-7","","","","","","2026-08-03T13:46:54.802Z",""
"2000000000","J97XxHNSf24zkcLnnx4VzkdKxGv8GtqcihosyF9Upump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001178","","","","","","2026-08-03T13:47:12.824Z",""
"BNT","6FrGUfDaoZoJAExtW3q5KQaUrgKsL16zue3Y8Aampump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002281","","","","","","","2026-08-03T13:47:18.791Z","","","","","",""
"SOL","EYx7Aw7QKYkVhB5kJkE6NQVCXgitaU8eg5aRpem8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.523e-7","","","","","","2026-08-03T13:47:30.833Z",""
"BAGCATCoin","F6fgfxzLtSAcrUUbjyUCQfDJQLf7X2qg59Y16PR3pump","56","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001356","","","","","","","2026-08-03T13:47:54.774Z","","","","","",""
"BULL","AoTkK5RWmVZ6rknsVDsJehTxZMtsEbtzehLZyvU6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.935e-7","","","","","","2026-08-03T13:48:00.766Z",""
"MAYHIM","3vJdFpJ4m9oQ35pejt8BT5ckGKGDHMJw1sjHS7j7pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.056e-7","","","","","","2026-08-03T13:48:06.752Z",""
"Sweater","6Vb9X47WhNGnwMuvENC2X2ZcAvjHYgVb3r34psiqpump","62","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002135","","","","","","","2026-08-03T13:48:12.804Z","","","","","",""
"SOL","5gGc7aNpspJnX2hAnwwnWBMBg5y5RMNvXcKL8wMepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.126e-7","","","","","","2026-08-03T13:48:24.814Z",""
"USAID⁠","Gv8n3zEzmXKAgb6CgdwqnrLvUxTBSTXEWAee4fxdpump","59","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002162","","","","","","","2026-08-03T13:48:48.777Z","","","","","",""
"USAID⁠","4zu9hUFCrQJmLND37cpx5efbHx9GtjSr44vo9acupump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002993","","","","","","","2026-08-03T13:48:48.848Z","","","","","",""
"USAID","9EUwR9N3kEvH2k1wW8GoPFB7YmU13WBFzhvakLPEpump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002034","","","","","","","2026-08-03T13:48:48.851Z","","","","","",""
"SOL","2CDHQmtS4L8MV5EKdKNuhHGbadVkNAyRGZt9EkWrpump","70","1.1001719","","","","","","","0","0","0","","","0","0","904","1.1001719","0","3","1","0","0","1520.37","3","642.26","642.26","0.639","0.639","-30.43","","0","0","1","0","0","","","","","","","0.00000152","0.00000152","","","","","","2026-08-03T13:48:48.853Z","2026-08-03T13:50:12.611Z","","","","",""
"USAIDS","5WSY35Jy8niGid4nidmkANp7fsvw9LYbmb4dMwu9DsR7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002309","","","","","","2026-08-03T13:48:54.887Z",""
"BULL","5z9C99pk7go5Tvf12HP5pv6i1Yzj9WtTo9y5qDwXpump","59","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002135","","","","","","","2026-08-03T13:49:36.856Z","","","","","",""
"PVECOIN","3RVB8q6hWfP4UUcnFZo1ot4ovx56vcJHir72rLvmpump","61","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002873","","","","","","","2026-08-03T13:49:42.804Z","","","","","",""
"SOL","CyJp78hv4e8keySpCBG5etDaGDShFXtUS5ait1txpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.449e-7","","","","","","2026-08-03T13:49:42.836Z",""
"BULL","5M8mPcTxFft8mtUcBpiAbHJA8Q2DyzX9ubnyrxuqpump","63","0.296296295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001432","","","","","","","2026-08-03T13:49:48.760Z","","","","","",""
"THOR","8NuuKnSEHLJaUj15qSrdrnGGLWYGu6i2TTimwzYz1SbW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000231","","","","","","2026-08-03T13:49:48.802Z",""
"thor","8xbPC2TNb1oTVhfY6DHF4m3P4cYFG9W8TVopav5upump","57","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002163","","","","","","","2026-08-03T13:49:54.772Z","","","","","",""
"XYZ","HVgEG9CCf7mEsi8osHX41KXmKHKVAgZ2bxGqBu1zMnVP","67","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002194","","","","","","","2026-08-03T13:50:00.761Z","","","","","",""
"XYZ","6djMsqPM9qhFecByg3z4BNkdxFNLzqsDTZVq6JXipump","65","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002309","","","","","","","2026-08-03T13:50:06.773Z","","","","","",""
"Duck","22zURbUmfUtTqbufFPazkXzYPoA8LAQhYwgzrrz3pump","73","0.987654319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006125","","","","","","6.537e-7","2026-08-03T13:50:06.806Z","","","","","2026-08-03T13:50:48.831Z",""
"XYZCOIN","Dv5PqX8uxaxfcXQ3YZFqbTLdLE8UdZc6hWoELib3pump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002135","","","","","","","2026-08-03T13:50:06.809Z","","","","","",""
"XYZ","CnNrN7byets7MGQUP32s2NKseXFNS5nng8eXQ6JJpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002035","","","","","","","2026-08-03T13:50:06.848Z","","","","","",""
"EVILFISH","BL3bzr2y4xhngfKvWaiKKbVHg2YtX47G4FRjf54bpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.865e-7","","","","","","2026-08-03T13:50:12.776Z",""
"MemeBoard","GBXHXqDg3zZHzSMqWxXLj61QXmShmLTa34RzorHbFApU","60","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000022","","","","","","","2026-08-03T13:50:18.864Z","","","","","",""
"Sadcat","B5mRYoqpeHdVhKBMiB54YPQQ2dmN2PhQkaF7Fjwxpump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002165","","","","","","","2026-08-03T13:50:24.894Z","","","","","",""
"SOL","Ak7vMF6XDoGsqqYu4qaUHpvArfbdr9dCu6YFNGeTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.376e-7","","","","","","2026-08-03T13:50:30.826Z",""
"ShibJak ","F5ibzMzcGu4Vz42cqo7A4YmGDziJ8jdzrhKRUdetpump","60","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002128","","","","","","","2026-08-03T13:50:36.858Z","","","","","",""
"Travellers","38Ai2WQjjghWf58JE1q7vhrAQsrLN6J3R5XzB4hKpump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002162","","","","","","","2026-08-03T13:50:36.859Z","","","","","",""
"cooking ","Esv3imkB8b5jXqaMDASyL7SjrNdr6ffiZnY2izBQpump","68","0.250039066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005013","","","","","","","2026-08-03T13:50:42.806Z","","","","","",""
"Beanie","GQZSZMhv2U9FRrdbUF2JrxiLcNmukH7wX9pT41gSpump","58","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002488","","","","","","","2026-08-03T13:50:48.789Z","","","","","",""
"Conrad","2eRzjPQ2p7g87vs8R3wTLxtCFkkV6pp6sBFNAmXmpump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002165","","","","","","","2026-08-03T13:50:48.835Z","","","","","",""
"AMAZIN","EoL2uEJi3vaER3ahPNsvttpc3n7vWUryJDMyPsLPpump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002135","","","","","","","2026-08-03T13:50:54.878Z","","","","","",""
"inconvenient","9U8bdTcoMsQH2xr6MMJkVbDnnQMT2WG2VaJBmPcnpump","60","3.901234566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002577","","","","","","","2026-08-03T13:50:54.882Z","","","","","",""
"TOTH","23x6ZRvuensu3RKVW36LzhJAFDzxx3cFduyp1qcDpump","62","0.09875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000009952","","","","","","","2026-08-03T13:50:54.883Z","","","","","",""
"USAIDS","5LpRVntrzFbTEFhvpwD3vCBBoDLwsxTWocaiUFdVEng4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002136","","","","","","2026-08-03T13:50:54.889Z",""
"Mcat","2Nb6udXmH72q6iva4nRUs1R2Mik95WYBo8CnBRXApump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000231","","","","","","","2026-08-03T13:51:06.791Z","","","","","",""
"EP","G9ufqj72cat5mfS3GD9GMMJmAjHiKKTgmvgY4gYopump","56","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002132","","","","","","","2026-08-03T13:51:18.805Z","","","","","",""
"EpicBacon","5j443NGsSiTgLyBMwnHA4n5g2QmsYftH4acx8snWpump","60","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002062","","","","","","","2026-08-03T13:51:24.805Z","","","","","",""
"SOL","78iEsT9nTmdkopiizZsYQzVVPcopw7tiagS8bDSWpump","65","0.900140646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003477","","","","","","","2026-08-03T13:51:54.850Z","","","","","",""
"BACON","5UUgTHxstFD3hNFQvd4Y72HBmCqZGbtTJcA6JQ15pump","58","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002126","","","","","","","2026-08-03T13:51:54.859Z","","","","","",""
"Kebab","2Y41HHYqg8ccTLgzb5cDyF4vinThVAhk9XKGYiqxpump","66","0.100015626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002635","","","","","","","2026-08-03T13:51:54.874Z","","","","","",""
"PIE","CgkuRbx2aPLjQaB72ThGNggAEtHTDKVShtg5GjzXpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002035","","","","","","","2026-08-03T13:52:12.932Z","","","","","",""
"BACON","4Cmuht3Gwy321SrDuFtoxC6EMAbif9NMppqgypBLpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002137","","","","","","","2026-08-03T13:52:18.934Z","","","","","",""
"SOL","FWjzWKBwFyAWByanDwjh8BHk7b7HNeXQoRThcmTxpump","63","0.800125018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000197","","","","","","","2026-08-03T13:52:24.782Z","","","","","",""
"Memers","BKiAgEBYxtV4EYHwcQKvEtKv9ivsVKtMEXda9ML8pump","65","3.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007858","","","","","","","2026-08-03T13:52:24.840Z","","","","","",""
"BACON","CR3B3bHGM43ZwL5Wei2qHm5NSzYustEhuTkF2uZapump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002174","","","","","","","2026-08-03T13:52:30.793Z","","","","","",""
"BULL","AVFkJYDEfqYEXnoKr2cabHCkYo2YRrrNCfBQdPc6pump","64","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003446","","","","","","","2026-08-03T13:52:30.884Z","","","","","",""
"PIE⁠","3MPLYcJ6SQZr9imp6UCQd4sYy9EAaCdTTtgBJcH9qEQu","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002163","","","","","","","2026-08-03T13:52:30.896Z","","","","","",""
"ON","HZWX4jbdUZJtTQEsUw9BHVbs5CAjMgKWd4uVfgV7pump","58","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002165","","","","","","","2026-08-03T13:52:48.761Z","","","","","",""
"BACON","FCLSqW8tehJohSrGz6KSWP3fmkaLnxW9AaCcvTHXpump","57","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002128","","","","","","","2026-08-03T13:52:48.796Z","","","","","",""
"Memers","D95WFc7VNB8XuXwDvSCZCWXPbkPYSsJJWbPteaMu9Ugf","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002152","","","","","","","2026-08-03T13:52:48.858Z","","","","","",""
"SOL","3MjXTdhRQUuh3BKxxgxCtMamDKy7KuvhGnq3vdzGpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.721e-7","","","","","","2026-08-03T13:52:54.788Z",""
"USAID","4vCFV3Y8nvdyDjMytpidrTahi48m2t3VJVNGj57mpump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002042","","","","","","","2026-08-03T13:53:12.799Z","","","","","",""
"FORESKIN","DNXy5EYCpEPo6fjEvm5YKT3L1Cqtx7DQVj1GCjMkVyRo","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002041","","","","","","","2026-08-03T13:53:18.781Z","","","","","",""
"FORESKINLESS","HgHj7xxYJSjEBLhYAaVryMqLkSDdAGC5axwirfvKpump","64","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002198","","","","","","","2026-08-03T13:53:24.785Z","","","","","",""
"SOL","4vNr7EFFBnBtL98vEe7pMt4S6WSQtauoTP9dcZsUpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.423e-7","","","","","","2026-08-03T13:53:30.786Z",""
"BULL","EYnWdg2hnNQCcJAvd4KWhhqzm4mZQbExVtRZoTTBpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.817e-7","","","","","","2026-08-03T13:53:36.862Z",""
"BACON","2TpKzwfHuSgfAE79KkwKwxaokeZq2xYMz88qEdfZpump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002164","","","","","","","2026-08-03T13:53:36.864Z","","","","","",""
"Duck","5YE1wW1TkPZsdtLvNPsSQDBGGnpAXootFA3pVnkRpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.597e-7","","","","","","2026-08-03T13:53:54.810Z",""
"foreskin","8bNgksdPrvrHP2SxAWz1886fYm9LjKX9XYKgHMfCpump","68","4.099999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002171","","","","","","","2026-08-03T13:54:00.830Z","","","","","",""
"Lore","91bcaKWKDGHkT1pjqQgpK3bfapCjYymcxNmJ4kjMpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.543e-7","","","","","","2026-08-03T13:54:00.864Z",""
"Egod","EbJVaGDYRRctTvmFYZz2LcPX2gNX2tNnaVAecVfPqcmT","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002158","","","","","","","2026-08-03T13:54:12.796Z","","","","","",""
"cooking ","Dfpg9ZSocoEgcDiT43nwFu1oFMHDy9bTbrMFrdGApump","68","0.500078135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002737","","","","","","3.809e-7","2026-08-03T13:54:24.782Z","","","","","2026-08-03T13:55:00.786Z",""
"SOL","C8br6XFJqvUsRqxzL9ue6di6nn3vg6Fg9byL9AY7pump","63","1.000156273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002353","","","","","","","2026-08-03T13:54:30.784Z","","","","","",""
"BULL","4jN5LQE5xHT7VrTPzWjLxXBreEhkr76o82EKnbpHpump","61","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003125","","","","","","","2026-08-03T13:54:48.783Z","","","","","",""
"SOL","F8WUS8baDUQaLbSB6hdBQA7BizYE5B4u9pzLhSR2pump","63","1.000156273","","","","","","","0","0","0","","","0","0","908","1.000156273","0","11","1","0","0","2236.31","3","188.53","188.53","0.571","0.571","2.64","","0","0","1","0","0","","","","","","","0.000002236","0.000002236","","","","","","2026-08-03T13:54:48.785Z","2026-08-03T13:55:48.533Z","","","","",""
"Duck","DA699PAKKNRQRyciVXxsSXasHbKxHTdTLJao9Lxzpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.583e-7","","","","","","2026-08-03T13:54:48.802Z",""
"BORK","B5PVfyv5SWt16Nb9XLug7dRxZfsE7jZWxzaKvN5pump","62","0.100015626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007372","","","","","","","2026-08-03T13:55:06.791Z","","","","","",""
"inconvenient","5mzGq9W4XcshPDYVxZy87bmmx82aeSubWBbtSzgupump","58","3.901234566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002412","","","","","","","2026-08-03T13:55:06.854Z","","","","","",""
"something","E8Hn3vA6SgLpYhmbnmHWCjPx5Jwwq414m771djAzpump","58","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002144","","","","","","","2026-08-03T13:55:18.742Z","","","","","",""
"maygamble","GZdqM3bhVRJnbnkuZVWVv8qftFozpHfQEVeUFqYxpump","56","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002473","","","","","","","2026-08-03T13:55:18.764Z","","","","","",""
"SOL","GNAZ9317b7nJue42Xh3q2bXwsFQM2G6ey3xymoJxpump","62","1.000156273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003621","","","","","","","2026-08-03T13:55:30.797Z","","","","","",""
"chillcat","6KcA2bJkxtm3Tcv2EZfmVPM9eAnRGJjzMM1rRVMkpump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002065","","","","","","","2026-08-03T13:55:36.750Z","","","","","",""
"something","4scgDMgPhC5qfd7XWsscnqHsAFvBy25vgB7fvhsFpump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002148","","","","","","","2026-08-03T13:55:54.830Z","","","","","",""
"BULL","32m7A4b552jEScxGxeXznw5c4e92Zd2QBbRzxcArpump","60","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004567","","","","","","","2026-08-03T13:56:00.772Z","","","","","",""
"GOAT","DDWBBELZQqF4SX7etfQoWo5X3W6FPAPE32f6tjqgpump","65","0.066610406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000158","","","","","","","2026-08-03T13:56:06.855Z","","","","","",""
"ROSIE","CG8yGmifTRRH5ckoj1igmMbJuBYkFCykeWQgBrbCpump","67","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002068","","","","","","","2026-08-03T13:56:06.878Z","","","","","",""
"ROSIE","8wki1vnNFypnBmZSZeyYjbvPKJhwoh3huFGyeAtVao4S","65","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000232","","","","","","","2026-08-03T13:56:06.881Z","","","","","",""
"ROSIE","2AFmKGMDCU6s2QWX6mmEiycrYddeJkWBfxDZEn2ppump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002083","","","","","","","2026-08-03T13:56:06.924Z","","","","","",""
"Duck","ZcYdSwbkF7hjboJLXEAAu2568CHFdwXR1Yfpm8hpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.327e-7","","","","","","2026-08-03T13:56:12.792Z",""
"ROSIE⁠","B8vEQf2KV2NLAZhJhdtJwgpLFoa98GtFA3LmnkVKpump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002145","","","","","","","2026-08-03T13:56:12.809Z","","","","","",""
"RWAF","RWAFmj1NaCVHRCLNgTQVddQL1vQcUcHSGJETdEGkb3t","84","13.925925924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000009379","","","","","","","2026-08-03T13:56:12.825Z","","","","","",""
"SAVPIL","Ew64d6yXVzapxdzkjDDrzcQEkRkgri4CsRzDAbhfpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.059e-7","","","","","","2026-08-03T13:56:30.782Z",""
"SUPERINTELLIG","mZMaQ6m3v4yigctLvWwV7vA9VuEeEn16p21iP9tpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002147","","","","","","","2026-08-03T13:56:30.801Z","","","","","",""
"SI","CRb57YDBQt3QZ41LGkjoXLSRhv5YPK6Kaj3n2ix5pump","63","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002321","","","","","","","2026-08-03T13:56:30.803Z","","","","","",""
"SUPERINTELLIG","BHanE6pD6efCvomG3B2YmbFt1wpb1JK3dvJVA32uqCya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002177","","","","","","2026-08-03T13:56:30.805Z",""
"SI","H6hpD4ZELQdMN2mR8T45hzfkHXQKF8dLm2Y6NRYpump","89","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002965","","","","","","","2026-08-03T13:56:36.800Z","","","","","",""
